slice_idx,num_points,x_mm,y_mm,z_mm
14,66,-132.4104,-7.3114,18.2524
14,66,-131.5631,-7.2875,18.1111
14,66,-129.8684,-5.5450,18.1148
14,66,-128.1737,-5.4973,17.8322
14,66,-127.3264,-4.6260,17.8340
14,66,-125.6317,-4.5782,17.5514
14,66,-124.7844,-3.7070,17.5533
14,66,-116.3110,-3.4681,16.1399
14,66,-115.4637,-4.2916,15.8554
14,66,-114.6163,-4.2677,15.7141
14,66,-113.7690,-5.0912,15.4295
14,66,-112.0743,-5.0434,15.1469
14,66,-111.2270,-5.8669,14.8623
14,66,-110.3797,-5.8430,14.7210
14,66,-108.6850,-7.4900,14.1520
14,66,-107.8377,-7.4661,14.0106
14,66,-106.1430,-9.1131,13.4416
14,66,-105.2956,-9.0892,13.3002
14,66,-102.7536,-11.5596,12.4466
14,66,-102.7536,-12.4070,12.3034
14,66,-101.0590,-14.0539,11.7344
14,66,-101.0590,-14.9013,11.5912
14,66,-99.3643,-16.5482,11.0221
14,66,-99.3643,-18.2429,10.7357
14,66,-98.5169,-19.0664,10.4512
14,66,-98.5169,-20.7611,10.1648
14,66,-97.6696,-21.5846,9.8802
14,66,-97.6696,-24.1267,9.4506
14,66,-98.5169,-24.9979,9.4488
14,66,-101.0590,-42.8641,6.8655
14,66,-101.0590,-43.7115,6.7223
14,66,-103.6010,-46.3252,6.7167
14,66,-103.6010,-47.1726,6.5735
14,66,-104.4483,-48.0438,6.5716
14,66,-104.4483,-49.7386,6.2852
14,66,-106.9903,-51.5049,6.4228
14,66,-107.8377,-50.6815,6.7074
14,66,-109.5323,-52.4239,6.7036
14,66,-114.6163,-52.5673,7.5516
14,66,-114.6163,-53.4146,7.4084
15,58,-124.6376,-53.8346,4.7366
15,58,-125.4849,-53.0112,5.0211
15,58,-128.8743,-53.1067,5.5865
15,58,-129.7216,-52.2832,5.8710
15,58,-130.5689,-52.3071,6.0123
15,58,-131.4163,-51.4836,6.2968
15,58,-133.1109,-51.5314,6.5795
15,58,-133.9583,-50.7079,6.8640
15,58,-134.8056,-50.7318,7.0054
15,58,-142.4317,-43.3205,9.5662
15,58,-142.4317,-42.4732,9.7094
15,58,-144.9737,-40.0028,10.5630
15,58,-144.9737,-39.1554,10.7062
15,58,-145.8210,-38.3319,10.9907
15,58,-145.8210,-36.6372,11.2771
15,58,-146.6683,-35.8137,11.5616
15,58,-146.6683,-30.7296,12.4208
15,58,-144.9737,-28.9871,12.4246
15,58,-144.9737,-28.1397,12.5678
15,58,-136.5003,-10.9537,14.0185
15,58,-133.9583,-8.3399,14.0241
15,58,-133.9583,-7.4926,14.1673
15,58,-131.4163,-4.8788,14.1729
15,58,-129.7216,-4.8311,13.8902
15,58,-128.8743,-3.9598,13.8921
15,58,-128.0269,-3.9359,13.7508
15,58,-127.1796,-3.0647,13.7527
15,58,-123.7902,-2.9692,13.1873
15,58,-122.9429,-2.0979,13.1892
15,58,-122.0956,-2.0740,13.0479
15,58,-121.2482,-2.8975,12.7633
15,58,-118.7062,-2.8259,12.3393
15,58,-117.8589,-3.6493,12.0548
15,58,-117.0115,-3.6254,11.9135
15,58,-116.1642,-4.4489,11.6289
15,58,-115.3169,-4.4250,11.4876
15,58,-114.4695,-5.2485,11.2031
15,58,-112.7749,-5.2007,10.9204
15,58,-111.0802,-6.8477,10.3513
15,58,-108.5382,-6.7760,9.9274
15,58,-102.6068,-12.5404,7.9356
15,58,-102.6068,-13.3877,7.7924
15,58,-101.7595,-14.2112,7.5079
15,58,-101.7595,-15.0586,7.3647
15,58,-100.0648,-16.7055,6.7956
15,58,-100.0648,-18.4002,6.5092
15,58,-99.2175,-19.2237,6.2247
15,58,-99.2175,-22.6132,5.6519
15,58,-103.4541,-43.9166,2.7785
15,58,-108.5382,-49.1440,2.7673
15,58,-109.3855,-49.1679,2.9086
15,58,-111.0802,-50.9104,2.9049
15,58,-111.9275,-50.9343,3.0462
15,58,-112.7749,-50.1108,3.3308
15,58,-113.6222,-50.9821,3.3289
15,58,-118.7062,-52.8201,3.8905
15,58,-119.5536,-52.8440,4.0318
15,58,-120.4009,-53.7152,4.0299
16,56,-125.3381,-52.2972,0.7965
16,56,-126.1854,-51.4738,1.0811
16,56,-129.5748,-51.5693,1.6464
16,56,-130.4221,-50.7458,1.9309
16,56,-132.1168,-50.7936,2.2136
16,56,-132.9641,-49.9701,2.4981
16,56,-133.8115,-49.9940,2.6394
16,56,-134.6588,-49.1705,2.9240
16,56,-135.5061,-49.1944,3.0653
16,56,-139.7428,-45.0770,4.4880
16,56,-139.7428,-44.2297,4.6312
16,56,-145.6742,-38.4653,6.6229
16,56,-145.6742,-36.7706,6.9093
16,56,-146.5215,-35.9471,7.1938
16,56,-146.5215,-31.7103,7.9098
16,56,-145.6742,-30.8391,7.9117
16,56,-145.6742,-29.1444,8.1981
16,56,-135.5061,-9.3685,9.7958
16,56,-133.8115,-7.6260,9.7995
16,56,-133.8115,-6.7786,9.9427
16,56,-131.2695,-4.1649,9.9483
16,56,-130.4221,-4.1410,9.8070
16,56,-129.5748,-3.2698,9.8088
16,56,-128.7274,-3.2459,9.6675
16,56,-127.8801,-2.3746,9.6694
16,56,-125.3381,-2.3030,9.2454
16,56,-121.9487,-2.2075,8.6801
16,56,-119.4067,-2.1358,8.2561
16,56,-118.5594,-2.9593,7.9715
16,56,-117.7121,-2.9354,7.8302
16,56,-116.8647,-3.7589,7.5457
16,56,-116.0174,-3.7350,7.4043
16,56,-115.1701,-4.5585,7.1198
16,56,-114.3227,-4.5346,6.9785
16,56,-113.4754,-5.3580,6.6939
16,56,-112.6280,-5.3342,6.5526
16,56,-111.7807,-6.1576,6.2681
16,56,-109.2387,-6.0860,5.8441
16,56,-108.3914,-6.9095,5.5596
16,56,-107.5440,-6.8856,5.4182
16,56,-105.8493,-8.5325,4.8492
16,56,-105.8493,-9.3799,4.7060
16,56,-102.4600,-12.6738,3.5678
16,56,-102.4600,-14.3685,3.2814
16,56,-101.6127,-15.1920,2.9969
16,56,-101.6127,-16.8867,2.7105
16,56,-100.7653,-17.7102,2.4260
16,56,-103.3073,-43.2026,-1.4461
16,56,-107.5440,-47.5589,-1.4554
16,56,-108.3914,-47.5827,-1.3141
16,56,-109.2387,-48.4540,-1.3160
16,56,-110.9334,-48.5018,-1.0333
16,56,-111.7807,-49.3730,-1.0352
16,56,-121.1014,-51.3304,0.2331
16,56,-121.9487,-51.3543,0.3744
16,56,-122.7961,-52.2256,0.3725
17,48,-130.2753,-50.0319,-2.2937
17,48,-131.1226,-49.2084,-2.0092
17,48,-132.8173,-49.2562,-1.7265
17,48,-133.6646,-48.4327,-1.4420
17,48,-134.5120,-48.4566,-1.3006
17,48,-135.3593,-47.6331,-1.0161
17,48,-136.2067,-47.6570,-0.8748
17,48,-140.4433,-43.5396,0.5479
17,48,-140.4433,-42.6922,0.6911
17,48,-141.2907,-41.8688,0.9756
17,48,-141.2907,-41.0214,1.1188
17,48,-142.9854,-39.3745,1.6879
17,48,-142.9854,-38.5271,1.8311
17,48,-143.8327,-37.7036,2.1156
17,48,-143.8327,-36.8563,2.2588
17,48,-144.6800,-36.0328,2.5434
17,48,-144.6800,-29.2539,3.6890
17,48,-131.9700,-7.7116,5.1490
17,48,-131.9700,-6.8643,5.2922
17,48,-128.5806,-3.3793,5.2997
17,48,-127.7333,-3.3554,5.1584
17,48,-126.8859,-2.4842,5.1602
17,48,-120.9546,-2.3170,4.1709
17,48,-119.2599,-2.2692,3.8883
17,48,-113.3286,-3.7967,2.6125
17,48,-112.4812,-3.7729,2.4712
17,48,-109.9392,-6.2433,1.6176
17,48,-109.0919,-6.2194,1.4763
17,48,-102.3132,-12.8072,-0.8000
17,48,-103.1605,-13.6784,-0.8018
17,48,-102.3132,-33.9912,-4.3800
17,48,-103.1605,-34.8624,-4.3819
17,48,-103.1605,-41.6413,-5.5275
17,48,-104.8552,-43.3838,-5.5312
17,48,-105.7025,-43.4077,-5.3899
17,48,-107.3972,-45.1502,-5.3936
17,48,-109.0919,-45.1980,-5.1110
17,48,-109.9392,-46.0692,-5.1128
17,48,-110.7865,-46.0931,-4.9715
17,48,-112.4812,-47.8356,-4.9752
17,48,-113.3286,-47.8595,-4.8339
17,48,-115.0232,-49.6019,-4.8377
17,48,-117.5652,-49.6736,-4.4137
17,48,-118.4126,-48.8501,-4.1291
17,48,-119.2599,-48.8740,-3.9878
17,48,-121.8019,-48.9457,-3.5638
17,48,-123.4966,-48.9934,-3.2811
17,48,-124.3439,-49.8647,-3.2830
18,45,-130.9758,-47.6471,-6.0906
18,45,-131.8232,-46.8236,-5.8060
18,45,-133.5178,-46.8714,-5.5234
18,45,-134.3652,-46.0479,-5.2388
18,45,-135.2125,-46.0718,-5.0975
18,45,-136.9072,-44.4248,-4.5284
18,45,-137.7545,-44.4487,-4.3871
18,45,-140.2965,-41.9783,-3.5335
18,45,-140.2965,-41.1309,-3.3903
18,45,-141.1439,-40.3075,-3.1058
18,45,-141.1439,-39.4601,-2.9626
18,45,-142.8385,-37.8132,-2.3935
18,45,-142.8385,-36.9658,-2.2503
18,45,-143.6859,-36.1423,-1.9658
18,45,-143.6859,-35.2950,-1.8226
18,45,-144.5332,-34.4715,-1.5380
18,45,-144.5332,-29.3873,-0.6788
18,45,-143.6859,-28.5161,-0.6770
18,45,-143.6859,-26.8214,-0.3906
18,45,-128.4338,-7.7495,0.2159
18,45,-127.5865,-7.7256,0.0746
18,45,-126.7391,-6.8544,0.0764
18,45,-125.0445,-6.8066,-0.2062
18,45,-124.1971,-5.9354,-0.2044
18,45,-123.3498,-5.9115,-0.3457
18,45,-122.5025,-5.0402,-0.3438
18,45,-119.9604,-4.9686,-0.7678
18,45,-118.2658,-6.6155,-1.3369
18,45,-117.4184,-6.5917,-1.4782
18,45,-115.7238,-8.2386,-2.0473
18,45,-114.8764,-8.2147,-2.1886
18,45,-112.3344,-10.6852,-3.0422
18,45,-105.5557,-32.5254,-7.8961
18,45,-104.7084,-33.3489,-8.1806
18,45,-104.7084,-34.1963,-8.3238
18,45,-105.5557,-35.0675,-8.3257
18,45,-104.7084,-35.8910,-8.6102
18,45,-104.7084,-37.5857,-8.8966
18,45,-108.0977,-41.0707,-8.9041
18,45,-108.9451,-41.0946,-8.7628
18,45,-111.4871,-43.7083,-8.7684
18,45,-112.3344,-43.7322,-8.6270
18,45,-113.1817,-42.9087,-8.3425
18,45,-114.0291,-43.7800,-8.3444
18,45,-125.8918,-47.5038,-6.9385
19,48,-133.3710,-45.3101,-9.6048
19,48,-134.2184,-44.4866,-9.3202
19,48,-135.0657,-44.5105,-9.1789
19,48,-135.9130,-43.6870,-8.8944
19,48,-141.8444,-37.9227,-6.9026
19,48,-142.6917,-37.0992,-6.6181
19,48,-142.6917,-36.2519,-6.4749
19,48,-143.5391,-35.4284,-6.1904
19,48,-143.5391,-34.5810,-6.0472
19,48,-144.3864,-33.7575,-5.7626
19,48,-144.3864,-32.0628,-5.4762
19,48,-145.2337,-31.2393,-5.1917
19,48,-145.2337,-28.6973,-4.7621
19,48,-144.3864,-27.8260,-4.7602
19,48,-144.3864,-26.1313,-4.4738
19,48,-143.5391,-25.2601,-4.4720
19,48,-143.5391,-24.4127,-4.3288
19,48,-142.6917,-23.5415,-4.3269
19,48,-142.6917,-22.6941,-4.1837
19,48,-139.3024,-19.2091,-4.1762
19,48,-139.3024,-18.3618,-4.0330
19,48,-136.7604,-15.7480,-4.0274
19,48,-136.7604,-14.9007,-3.8842
19,48,-135.9130,-14.0294,-3.8823
19,48,-135.9130,-13.1821,-3.7391
19,48,-133.3710,-10.5683,-3.7335
19,48,-132.5237,-10.5444,-3.8748
19,48,-131.6763,-9.6732,-3.8730
19,48,-129.9817,-9.6254,-4.1556
19,48,-129.1343,-8.7542,-4.1538
19,48,-126.5923,-8.6825,-4.5778
19,48,-125.7450,-7.8113,-4.5759
19,48,-120.6610,-7.6680,-5.4239
19,48,-118.9663,-9.3149,-5.9929
19,48,-118.1189,-9.2910,-6.1343
19,48,-114.7296,-12.5849,-7.2724
19,48,-107.1036,-31.0119,-11.6948
19,48,-107.1036,-36.0961,-12.5540
19,48,-109.6456,-38.7098,-12.5596
19,48,-110.4929,-38.7337,-12.4183
19,48,-113.0349,-41.3474,-12.4239
19,48,-113.8823,-41.3713,-12.2826
19,48,-117.2716,-44.8563,-12.2901
19,48,-121.5083,-44.9757,-11.5834
19,48,-124.0503,-42.5053,-10.7298
19,48,-125.7450,-44.2478,-10.7335
19,48,-126.5923,-44.2716,-10.5922
19,48,-127.4397,-45.1429,-10.5941
21,18,-124.6040,-15.6805,-14.7416
21,18,-124.6040,-16.5278,-14.8848
21,18,-123.7567,-17.3513,-15.1694
21,18,-123.7567,-18.1987,-15.3126
21,18,-122.9093,-19.0221,-15.5971
21,18,-122.9093,-19.8695,-15.7403
21,18,-122.0620,-20.6930,-16.0248
21,18,-122.0620,-22.3877,-16.3112
21,18,-119.5200,-24.8581,-17.1648
21,18,-119.5200,-27.4002,-17.5944
21,18,-118.6726,-28.2237,-17.8790
21,18,-118.6726,-29.0710,-18.0222
21,18,-119.5200,-29.9423,-18.0240
21,18,-119.5200,-31.6370,-18.3105
21,18,-121.2147,-33.3795,-18.3142
21,18,-123.7567,-33.4511,-17.8902
21,18,-124.6040,-34.3224,-17.8921
21,18,-125.4513,-34.3463,-17.7507
