slice_idx,circle_idx,is_articular,x_mm,y_mm,z_mm
15,0,1,-108.5382,-6.7760,9.9274
15,0,1,-102.6068,-12.5404,7.9356
15,0,1,-102.6068,-13.3877,7.7924
15,0,1,-101.7595,-14.2112,7.5079
15,0,1,-101.7595,-15.0586,7.3647
15,0,1,-100.0648,-16.7055,6.7956
15,0,1,-100.0648,-18.4002,6.5092
15,0,1,-99.2175,-19.2237,6.2247
15,0,1,-99.2175,-22.6132,5.6519
15,0,1,-101.7595,-37.9373,3.4983
15,0,1,-102.6068,-40.5032,3.2100
15,0,1,-103.4541,-41.3745,3.2081
15,0,1,-103.4541,-43.9166,2.7785
15,0,1,-108.5382,-49.1440,2.7673
15,0,1,-109.3855,-49.1679,2.9086
15,0,1,-111.0802,-50.9104,2.9049
15,0,1,-111.9275,-50.9343,3.0462
15,0,1,-112.7749,-50.1108,3.3308
15,0,1,-113.6222,-50.9821,3.3289
15,0,1,-114.4695,-50.1586,3.6134
15,0,1,-118.7062,-52.8201,3.8905
15,0,1,-119.5536,-52.8440,4.0318
15,0,1,-120.4009,-53.7152,4.0299
16,0,1,-125.3381,-52.2972,0.7965
16,0,1,-126.1854,-51.4738,1.0811
16,0,1,-129.5748,-51.5693,1.6464
16,0,1,-130.4221,-50.7458,1.9309
16,0,1,-132.1168,-50.7936,2.2136
16,0,1,-132.9641,-49.9701,2.4981
16,0,1,-133.8115,-49.9940,2.6394
16,0,1,-134.6588,-49.1705,2.9240
16,0,1,-135.5061,-49.1944,3.0653
16,0,1,-139.7428,-45.0770,4.4880
16,0,1,-139.7428,-44.2297,4.6312
16,0,1,-145.6742,-38.4653,6.6229
16,0,1,-145.6742,-36.7706,6.9093
16,0,1,-146.5215,-35.9471,7.1938
16,0,1,-146.5215,-31.7103,7.9098
16,0,1,-131.2695,-4.1649,9.9483
16,0,1,-130.4221,-4.1410,9.8070
16,0,1,-129.5748,-3.2698,9.8088
16,0,1,-128.7274,-3.2459,9.6675
16,0,1,-127.8801,-2.3746,9.6694
16,0,1,-125.3381,-2.3030,9.2454
16,0,1,-124.4908,-1.4317,9.2473
16,0,1,-122.7961,-1.3840,8.9646
16,0,1,-121.9487,-2.2075,8.6801
16,0,1,-119.4067,-2.1358,8.2561
16,0,1,-118.5594,-2.9593,7.9715
16,0,1,-117.7121,-2.9354,7.8302
16,0,1,-116.8647,-3.7589,7.5457
16,0,1,-116.0174,-3.7350,7.4043
16,0,1,-115.1701,-4.5585,7.1198
16,0,1,-114.3227,-4.5346,6.9785
16,0,1,-113.4754,-5.3580,6.6939
16,0,1,-112.6280,-5.3342,6.5526
16,0,1,-111.7807,-6.1576,6.2681
16,0,1,-109.2387,-6.0860,5.8441
16,0,1,-108.3914,-6.9095,5.5596
16,0,1,-107.5440,-6.8856,5.4182
16,0,1,-105.8493,-8.5325,4.8492
16,0,1,-105.8493,-9.3799,4.7060
16,0,1,-102.4600,-12.6738,3.5678
16,0,1,-102.4600,-14.3685,3.2814
16,0,1,-101.6127,-15.1920,2.9969
16,0,1,-101.6127,-16.8867,2.7105
16,0,1,-100.7653,-17.7102,2.4260
16,0,1,-100.7653,-21.0996,1.8532
16,0,1,-101.6127,-32.9865,-0.0103
16,0,1,-101.6127,-34.6813,-0.2967
16,0,1,-102.4600,-35.5525,-0.2986
16,0,1,-102.4600,-37.2472,-0.5850
16,0,1,-103.3073,-38.1185,-0.5869
16,0,1,-110.9334,-48.5018,-1.0333
16,0,1,-111.7807,-49.3730,-1.0352
16,0,1,-119.4067,-49.5880,0.2368
16,0,1,-121.1014,-51.3304,0.2331
16,0,1,-121.9487,-51.3543,0.3744
16,0,1,-122.7961,-52.2256,0.3725
17,0,1,-130.2753,-50.0319,-2.2937
17,0,1,-131.1226,-49.2084,-2.0092
17,0,1,-132.8173,-49.2562,-1.7265
17,0,1,-133.6646,-48.4327,-1.4420
17,0,1,-134.5120,-48.4566,-1.3006
17,0,1,-135.3593,-47.6331,-1.0161
17,0,1,-136.2067,-47.6570,-0.8748
17,0,1,-140.4433,-43.5396,0.5479
17,0,1,-140.4433,-42.6922,0.6911
17,0,1,-141.2907,-41.8688,0.9756
17,0,1,-141.2907,-41.0214,1.1188
17,0,1,-142.9854,-39.3745,1.6879
17,0,1,-142.9854,-38.5271,1.8311
17,0,1,-143.8327,-37.7036,2.1156
17,0,1,-143.8327,-36.8563,2.2588
17,0,1,-144.6800,-36.0328,2.5434
17,0,1,-144.6800,-29.2539,3.6890
17,0,1,-143.8327,-28.3827,3.6908
17,0,1,-143.8327,-27.5353,3.8340
17,0,1,-141.2907,-24.9216,3.8397
17,0,1,-141.2907,-24.0742,3.9829
17,0,1,-139.5960,-21.4844,4.1298
17,0,1,-137.0540,-18.0233,4.2786
17,0,1,-136.2067,-17.1520,4.2805
17,0,1,-136.2067,-16.3047,4.4237
17,0,1,-135.3593,-15.4334,4.4255
17,0,1,-135.3593,-14.5861,4.5687
17,0,1,-134.5120,-13.7148,4.5706
17,0,1,-134.5120,-12.8675,4.7138
17,0,1,-133.6646,-11.9962,4.7157
17,0,1,-104.0078,-20.4812,-1.8061
17,0,1,-104.0078,-22.1759,-2.0925
17,0,1,-104.8552,-23.0472,-2.0944
17,0,1,-104.0078,-29.8022,-3.3813
17,0,1,-104.0078,-30.6495,-3.5245
17,0,1,-103.1605,-31.4730,-3.8091
17,0,1,-103.1605,-33.1677,-4.0955
17,0,1,-102.3132,-33.9912,-4.3800
17,0,1,-103.1605,-34.8624,-4.3819
17,0,1,-109.0919,-45.1980,-5.1110
17,0,1,-109.9392,-46.0692,-5.1128
17,0,1,-110.7865,-46.0931,-4.9715
17,0,1,-112.4812,-47.8356,-4.9752
17,0,1,-113.3286,-47.8595,-4.8339
17,0,1,-115.0232,-49.6019,-4.8377
17,0,1,-117.5652,-49.6736,-4.4137
17,0,1,-118.4126,-48.8501,-4.1291
17,0,1,-124.3439,-49.8647,-3.2830
18,0,1,-130.9758,-47.6471,-6.0906
18,0,1,-131.8232,-46.8236,-5.8060
18,0,1,-133.5178,-46.8714,-5.5234
18,0,1,-134.3652,-46.0479,-5.2388
18,0,1,-135.2125,-46.0718,-5.0975
18,0,1,-136.9072,-44.4248,-4.5284
18,0,1,-137.7545,-44.4487,-4.3871
18,0,1,-140.2965,-41.9783,-3.5335
18,0,1,-140.2965,-41.1309,-3.3903
18,0,1,-141.1439,-40.3075,-3.1058
18,0,1,-141.1439,-39.4601,-2.9626
18,0,1,-142.8385,-37.8132,-2.3935
18,0,1,-142.8385,-36.9658,-2.2503
18,0,1,-143.6859,-36.1423,-1.9658
18,0,1,-143.6859,-35.2950,-1.8226
18,0,1,-144.5332,-34.4715,-1.5380
18,0,1,-144.5332,-29.3873,-0.6788
18,0,1,-143.6859,-28.5161,-0.6770
18,0,1,-143.6859,-26.8214,-0.3906
18,0,1,-131.8232,-10.3871,0.3516
18,0,1,-130.1285,-8.6446,0.3554
18,0,1,-129.2811,-8.6208,0.2140
18,0,1,-128.4338,-7.7495,0.2159
18,0,1,-127.5865,-7.7256,0.0746
18,0,1,-126.7391,-6.8544,0.0764
18,0,1,-125.0445,-6.8066,-0.2062
18,0,1,-124.1971,-5.9354,-0.2044
18,0,1,-123.3498,-5.9115,-0.3457
18,0,1,-118.2658,-6.6155,-1.3369
18,0,1,-115.7238,-8.2386,-2.0473
18,0,1,-114.8764,-8.2147,-2.1886
18,0,1,-112.3344,-10.6852,-3.0422
18,0,1,-112.3344,-12.3799,-3.3286
18,0,1,-110.6397,-14.0268,-3.8977
18,0,1,-105.5557,-29.9834,-7.4665
18,0,1,-105.5557,-32.5254,-7.8961
18,0,1,-104.7084,-33.3489,-8.1806
18,0,1,-104.7084,-34.1963,-8.3238
18,0,1,-105.5557,-35.0675,-8.3257
18,0,1,-104.7084,-35.8910,-8.6102
18,0,1,-108.0977,-41.0707,-8.9041
18,0,1,-108.9451,-41.0946,-8.7628
18,0,1,-111.4871,-43.7083,-8.7684
18,0,1,-112.3344,-43.7322,-8.6270
18,0,1,-113.1817,-42.9087,-8.3425
18,0,1,-114.0291,-43.7800,-8.3444
18,0,1,-125.8918,-47.5038,-6.9385
19,0,0,-133.3710,-45.3101,-9.6048
19,0,0,-134.2184,-44.4866,-9.3202
19,0,0,-135.0657,-44.5105,-9.1789
19,0,0,-135.9130,-43.6870,-8.8944
19,0,0,-136.7604,-43.7109,-8.7530
19,0,0,-141.8444,-38.7700,-7.0458
19,0,0,-141.8444,-37.9227,-6.9026
19,0,0,-142.6917,-37.0992,-6.6181
19,0,0,-142.6917,-36.2519,-6.4749
19,0,0,-143.5391,-35.4284,-6.1904
19,0,0,-143.5391,-34.5810,-6.0472
19,0,0,-144.3864,-33.7575,-5.7626
19,0,0,-144.3864,-32.0628,-5.4762
19,0,0,-145.2337,-31.2393,-5.1917
19,0,0,-145.2337,-28.6973,-4.7621
19,0,0,-144.3864,-27.8260,-4.7602
19,0,0,-144.3864,-26.1313,-4.4738
19,0,0,-143.5391,-25.2601,-4.4720
19,0,0,-143.5391,-24.4127,-4.3288
19,0,0,-142.6917,-23.5415,-4.3269
19,0,0,-142.6917,-22.6941,-4.1837
19,0,0,-135.9130,-13.1821,-3.7391
19,0,0,-133.3710,-10.5683,-3.7335
19,0,0,-132.5237,-10.5444,-3.8748
19,0,0,-131.6763,-9.6732,-3.8730
19,0,0,-129.9817,-9.6254,-4.1556
19,0,0,-129.1343,-8.7542,-4.1538
19,0,0,-126.5923,-8.6825,-4.5778
19,0,0,-125.7450,-7.8113,-4.5759
19,0,0,-118.9663,-9.3149,-5.9929
19,0,0,-118.1189,-9.2910,-6.1343
19,0,0,-114.7296,-12.5849,-7.2724
19,0,0,-114.7296,-13.4323,-7.4156
19,0,0,-113.0349,-15.0793,-7.9847
19,0,0,-113.0349,-15.9266,-8.1279
19,0,0,-112.1876,-16.7501,-8.4124
19,0,0,-107.1036,-31.0119,-11.6948
19,0,0,-110.4929,-38.7337,-12.4183
19,0,0,-113.0349,-41.3474,-12.4239
19,0,0,-113.8823,-41.3713,-12.2826
19,0,0,-117.2716,-44.8563,-12.2901
19,0,0,-121.5083,-44.9757,-11.5834
19,0,0,-127.4397,-45.1429,-10.5941
21,0,0,-135.6194,-40.5644,-17.0572
21,0,0,-136.4667,-39.7409,-16.7726
21,0,0,-137.3141,-39.7648,-16.6313
21,0,0,-138.1614,-38.9413,-16.3468
21,0,0,-139.0087,-38.9652,-16.2054
21,0,0,-142.3981,-35.6713,-15.0673
21,0,0,-142.3981,-34.8240,-14.9241
21,0,0,-144.0928,-33.1770,-14.3550
21,0,0,-144.0928,-32.3297,-14.2118
21,0,0,-144.9401,-31.5062,-13.9273
21,0,0,-144.9401,-30.6588,-13.7841
21,0,0,-145.7874,-29.8353,-13.4996
21,0,0,-145.7874,-23.9038,-12.4972
21,0,0,-144.9401,-23.0326,-12.4953
21,0,0,-144.9401,-22.1852,-12.3521
21,0,0,-144.0928,-21.3140,-12.3502
21,0,0,-144.0928,-20.4666,-12.2070
21,0,0,-138.1614,-14.3679,-12.1939
21,0,0,-137.3141,-14.3440,-12.3353
21,0,0,-136.4667,-13.4728,-12.3334
21,0,0,-127.9934,-13.2339,-13.7467
21,0,0,-127.1460,-14.0574,-14.0312
21,0,0,-126.2987,-14.0335,-14.1726
21,0,0,-124.6040,-15.6805,-14.7416
21,0,0,-124.6040,-16.5278,-14.8848
21,0,0,-123.7567,-17.3513,-15.1694
21,0,0,-123.7567,-18.1987,-15.3126
21,0,0,-122.9093,-19.0221,-15.5971
21,0,0,-122.9093,-19.8695,-15.7403
21,0,0,-122.0620,-20.6930,-16.0248
21,0,0,-119.5200,-24.8581,-17.1648
21,0,0,-119.5200,-27.4002,-17.5944
21,0,0,-118.6726,-28.2237,-17.8790
21,0,0,-118.6726,-29.0710,-18.0222
21,0,0,-119.5200,-29.9423,-18.0240
21,0,0,-119.5200,-31.6370,-18.3105
21,0,0,-121.2147,-33.3795,-18.3142
21,0,0,-131.3827,-40.4450,-17.7638
22,0,0,-136.3199,-39.0270,-20.9972
22,0,0,-137.1672,-38.2035,-20.7127
22,0,0,-138.8619,-38.2513,-20.4300
22,0,0,-144.7933,-32.4870,-18.4383
22,0,0,-144.7933,-31.6396,-18.2951
22,0,0,-145.6406,-30.8161,-18.0106
22,0,0,-145.6406,-29.9688,-17.8674
22,0,0,-146.4880,-29.1453,-17.5828
22,0,0,-146.4880,-25.7558,-17.0100
22,0,0,-147.3353,-24.9324,-16.7255
22,0,0,-146.4880,-24.0611,-16.7236
22,0,0,-146.4880,-21.5190,-16.2940
22,0,0,-145.6406,-20.6478,-16.2922
22,0,0,-145.6406,-19.8004,-16.1490
22,0,0,-144.7933,-18.9292,-16.1471
22,0,0,-144.7933,-18.0818,-16.0039
22,0,0,-143.0986,-16.3393,-16.0002
22,0,0,-142.2513,-16.3155,-16.1415
22,0,0,-140.5566,-14.5730,-16.1377
22,0,0,-139.7093,-14.5491,-16.2791
22,0,0,-138.8619,-13.6778,-16.2772
22,0,0,-138.0146,-13.6540,-16.4185
22,0,0,-137.1672,-12.7827,-16.4167
22,0,0,-131.2359,-12.6155,-17.4060
22,0,0,-130.3885,-13.4390,-17.6905
22,0,0,-129.5412,-13.4151,-17.8319
22,0,0,-126.1519,-16.7090,-18.9700
22,0,0,-126.1519,-17.5564,-19.1132
22,0,0,-125.3045,-18.3799,-19.3977
22,0,0,-125.3045,-20.0746,-19.6841
22,0,0,-124.4572,-20.8980,-19.9686
22,0,0,-124.4572,-21.7454,-20.1119
22,0,0,-123.6098,-22.5689,-20.3964
22,0,0,-123.6098,-23.4162,-20.5396
22,0,0,-122.7625,-24.2397,-20.8241
22,0,0,-122.7625,-25.0871,-20.9673
22,0,0,-121.9152,-25.9106,-21.2519
22,0,0,-121.9152,-27.6053,-21.5383
22,0,0,-122.7625,-28.4765,-21.5401
22,0,0,-122.7625,-29.3239,-21.6833
22,0,0,-125.3045,-31.9376,-21.6889
22,0,0,-130.3885,-35.4704,-21.4137
22,0,0,-130.3885,-36.3177,-21.5569
22,0,0,-132.9306,-38.9315,-21.5626
23,0,0,-137.8678,-37.5135,-24.7960
23,0,0,-138.7151,-36.6900,-24.5114
23,0,0,-139.5624,-36.7139,-24.3701
23,0,0,-141.2571,-35.0669,-23.8010
23,0,0,-142.1045,-35.0908,-23.6597
23,0,0,-146.3411,-30.9734,-22.2370
23,0,0,-146.3411,-30.1261,-22.0938
23,0,0,-147.1885,-29.3026,-21.8093
23,0,0,-147.1885,-28.4552,-21.6661
23,0,0,-148.0358,-27.6317,-21.3816
23,0,0,-148.0358,-20.8529,-20.2360
23,0,0,-147.1885,-19.9816,-20.2341
23,0,0,-147.1885,-18.2869,-19.9477
23,0,0,-146.3411,-17.4157,-19.9458
23,0,0,-146.3411,-16.5683,-19.8026
23,0,0,-144.6465,-14.8258,-19.7989
23,0,0,-143.7991,-14.8019,-19.9402
23,0,0,-142.9518,-13.9307,-19.9384
23,0,0,-140.4098,-13.8590,-20.3623
23,0,0,-139.5624,-12.9878,-20.3605
23,0,0,-133.6311,-12.8206,-21.3498
23,0,0,-132.7837,-13.6441,-21.6343
23,0,0,-131.9364,-13.6202,-21.7757
23,0,0,-131.0891,-14.4437,-22.0602
23,0,0,-130.2417,-14.4198,-22.2015
23,0,0,-127.6997,-16.8902,-23.0551
23,0,0,-127.6997,-18.5849,-23.3415
23,0,0,-126.8524,-19.4084,-23.6261
23,0,0,-126.8524,-20.2558,-23.7693
23,0,0,-126.0050,-21.0792,-24.0538
23,0,0,-126.0050,-21.9266,-24.1970
23,0,0,-125.1577,-22.7501,-24.4815
23,0,0,-125.1577,-26.1395,-25.0543
23,0,0,-126.0050,-27.0108,-25.0562
23,0,0,-126.0050,-27.8581,-25.1994
23,0,0,-132.7837,-34.8281,-25.2144
23,0,0,-132.7837,-35.6754,-25.3576
23,0,0,-134.4784,-37.4179,-25.3613
24,0,0,-140.2630,-36.0238,-28.4534
24,0,0,-141.1103,-35.2003,-28.1688
24,0,0,-141.9576,-35.2242,-28.0275
24,0,0,-143.6523,-33.5773,-27.4584
24,0,0,-144.4996,-33.6011,-27.3171
24,0,0,-147.0417,-31.1307,-26.4635
24,0,0,-147.0417,-30.2834,-26.3203
24,0,0,-148.7363,-28.6364,-25.7513
24,0,0,-148.7363,-26.9417,-25.4648
24,0,0,-149.5837,-26.1182,-25.1803
24,0,0,-149.5837,-19.3393,-24.0347
24,0,0,-148.7363,-18.4681,-24.0328
24,0,0,-148.7363,-16.7734,-23.7464
24,0,0,-147.0417,-15.0309,-23.7427
24,0,0,-146.1943,-15.0070,-23.8840
24,0,0,-145.3470,-14.1358,-23.8822
24,0,0,-144.4996,-14.1119,-24.0235
24,0,0,-143.6523,-13.2406,-24.0216
24,0,0,-141.1103,-13.1690,-24.4456
24,0,0,-140.2630,-12.2977,-24.4437
24,0,0,-136.0263,-12.1783,-25.1504
24,0,0,-135.1789,-13.0018,-25.4349
24,0,0,-133.4843,-12.9540,-25.7176
24,0,0,-129.2476,-17.0714,-27.1403
24,0,0,-129.2476,-17.9187,-27.2835
24,0,0,-127.5529,-19.5657,-27.8525
24,0,0,-127.5529,-21.2604,-28.1389
24,0,0,-126.7056,-22.0839,-28.4235
24,0,0,-126.7056,-24.6260,-28.8531
24,0,0,-128.4002,-26.3685,-28.8568
24,0,0,-128.4002,-27.2158,-29.0000
24,0,0,-130.9422,-29.8296,-29.0056
24,0,0,-130.9422,-30.6769,-29.1488
24,0,0,-133.4843,-33.2906,-29.1544
24,0,0,-133.4843,-34.1380,-29.2976
24,0,0,-135.1789,-35.8805,-29.3014
25,0,0,-140.9635,-34.4864,-32.3934
25,0,0,-141.8108,-33.6629,-32.1089
25,0,0,-142.6582,-33.6868,-31.9676
25,0,0,-143.5055,-32.8633,-31.6830
25,0,0,-144.3528,-32.8872,-31.5417
25,0,0,-150.2842,-27.1229,-29.5500
25,0,0,-150.2842,-25.4282,-29.2636
25,0,0,-151.1315,-24.6047,-28.9791
25,0,0,-151.1315,-16.9784,-27.6902
25,0,0,-147.7422,-13.4935,-27.6828
25,0,0,-146.8948,-13.4696,-27.8241
25,0,0,-146.0475,-12.5983,-27.8222
25,0,0,-142.6582,-12.5028,-28.3876
25,0,0,-141.8108,-11.6316,-28.3857
25,0,0,-139.2688,-11.5599,-28.8097
25,0,0,-138.4215,-12.3834,-29.0942
25,0,0,-135.8795,-12.3117,-29.5182
25,0,0,-134.1848,-13.9587,-30.0873
25,0,0,-133.3374,-13.9348,-30.2286
25,0,0,-131.6428,-15.5817,-30.7977
25,0,0,-131.6428,-16.4291,-30.9409
25,0,0,-129.9481,-18.0760,-31.5099
25,0,0,-129.9481,-18.9234,-31.6531
25,0,0,-129.1008,-19.7469,-31.9377
25,0,0,-129.1008,-20.5942,-32.0809
25,0,0,-128.2534,-21.4177,-32.3654
25,0,0,-128.2534,-23.1124,-32.6518
25,0,0,-130.7954,-25.7262,-32.6574
25,0,0,-130.7954,-26.5735,-32.8006
25,0,0,-135.0321,-30.9298,-32.8100
25,0,0,-135.0321,-32.6245,-33.0964
25,0,0,-136.7268,-34.3670,-33.1001
26,0,0,-142.5113,-32.9729,-36.1922
26,0,0,-143.3587,-32.1494,-35.9076
26,0,0,-144.2060,-32.1733,-35.7663
26,0,0,-145.0533,-31.3498,-35.4818
26,0,0,-145.9007,-31.3737,-35.3405
26,0,0,-150.1374,-27.2563,-33.9178
26,0,0,-150.1374,-26.4089,-33.7746
26,0,0,-151.8320,-24.7620,-33.2055
26,0,0,-151.8320,-15.4410,-31.6303
26,0,0,-149.2900,-12.8273,-31.6247
26,0,0,-148.4427,-12.8034,-31.7660
