x_mm,y_mm,z_mm,slice_idx
-83.5919,-28.9872,18.0896,9
-84.0919,-29.4871,18.0991,9
-84.0919,-29.9871,18.1021,9
-84.5918,-30.4871,18.1116,9
-84.5918,-31.4871,18.1174,9
-85.0918,-31.9870,18.1270,9
-85.0918,-32.9870,18.1328,9
-85.5918,-33.4869,18.1423,9
-85.5918,-35.4869,18.1540,9
-90.0914,-39.9865,18.2398,9
-92.5911,-39.9863,18.2728,9
-94.5910,-37.9862,18.2876,9
-95.5909,-37.9861,18.3008,9
-96.0908,-38.4861,18.3103,9
-96.5908,-38.4860,18.3169,9
-98.0907,-39.9859,18.3455,9
-98.0907,-41.4858,18.3543,9
-99.0906,-42.4858,18.3733,9
-99.5905,-42.4857,18.3799,9
-101.0904,-43.9856,18.4085,9
-102.5903,-43.9855,18.4283,9
-103.0902,-44.4854,18.4379,9
-100.0469,-47.4663,21.7154,10
-100.5468,-46.9663,21.7191,10
-104.0465,-46.9660,21.7654,10
-104.5465,-46.4660,21.7690,10
-106.5463,-46.4658,21.7955,10
-107.0463,-45.9658,21.7992,10
-108.0462,-45.9657,21.8124,10
-108.5461,-45.4657,21.8161,10
-111.0459,-45.4655,21.8491,10
-111.5459,-44.9655,21.8528,10
-112.5458,-44.9654,21.8660,10
-113.0457,-44.4654,21.8697,10
-113.5457,-44.4653,21.8763,10
-115.5455,-42.4652,21.8910,10
-116.0455,-42.4652,21.8976,10
-118.5453,-39.9650,21.9161,10
-119.5452,-39.9649,21.9293,10
-122.0450,-37.4648,21.9477,10
-122.0450,-36.9648,21.9448,10
-124.0448,-34.9647,21.9595,10
-124.0448,-34.4647,21.9566,10
-124.5447,-33.9646,21.9603,10
-124.5447,-32.9647,21.9544,10
-125.0447,-32.4646,21.9581,10
-125.0447,-31.9646,21.9552,10
-125.5447,-31.4646,21.9589,10
-125.0447,-30.9647,21.9494,10
-125.0447,-29.4647,21.9406,10
-125.5447,-28.9647,21.9443,10
-125.5447,-27.4647,21.9355,10
-126.0446,-26.9647,21.9392,10
-126.0446,-22.4647,21.9129,10
-125.5447,-21.9648,21.9034,10
-125.5447,-21.4648,21.9005,10
-123.5448,-19.4650,21.8623,10
-123.5448,-18.9650,21.8594,10
-123.0449,-18.4650,21.8499,10
-123.0449,-17.4650,21.8440,10
-122.5449,-16.9651,21.8345,10
-122.5449,-15.4651,21.8257,10
-122.0450,-14.9652,21.8162,10
-122.0450,-13.9652,21.8104,10
-121.5450,-13.4652,21.8008,10
-121.5450,-12.4652,21.7950,10
-121.0450,-11.9653,21.7855,10
-121.0450,-10.9653,21.7796,10
-120.0451,-9.9654,21.7606,10
-120.0451,-9.4654,21.7576,10
-119.0452,-8.4655,21.7386,10
-119.0452,-7.9655,21.7357,10
-118.5453,-7.4656,21.7261,10
-118.5453,-6.4656,21.7203,10
-112.0458,0.0338,21.5964,10
-111.5459,0.0338,21.5898,10
-111.0459,0.5337,21.5803,10
-110.0460,0.5336,21.5671,10
-109.5460,1.0336,21.5575,10
-109.0461,1.0336,21.5509,10
-108.5461,1.5335,21.5414,10
-106.5463,1.5334,21.5150,10
-106.0464,2.0333,21.5054,10
-100.0469,2.0328,21.4262,10
-99.5469,1.5328,21.4225,10
-98.0471,1.5327,21.4026,10
-97.5471,1.0327,21.3990,10
-95.5473,1.0325,21.3725,10
-94.5474,0.0325,21.3652,10
-94.0474,0.0324,21.3586,10
-93.5474,-0.4676,21.3549,10
-93.0475,-0.4677,21.3483,10
-92.5475,-0.9677,21.3446,10
-92.0476,-0.9677,21.3380,10
-91.5476,-1.4677,21.3343,10
-91.0477,-1.4678,21.3277,10
-90.0478,-2.4678,21.3203,10
-89.5478,-2.4679,21.3137,10
-85.5481,-6.4681,21.2842,10
-85.5481,-6.9681,21.2871,10
-84.0483,-8.4682,21.2761,10
-84.0483,-9.4682,21.2819,10
-83.0484,-10.4683,21.2745,10
-83.0484,-10.9682,21.2775,10
-82.5484,-11.4683,21.2738,10
-82.5484,-12.4683,21.2796,10
-81.5485,-13.4683,21.2723,10
-81.5485,-14.9683,21.2810,10
-81.0485,-15.4683,21.2773,10
-81.0485,-15.9683,21.2803,10
-80.5486,-16.4683,21.2766,10
-80.5486,-22.9682,21.3146,10
-82.0484,-24.4681,21.3431,10
-82.0484,-24.9681,21.3461,10
-81.5485,-25.4681,21.3424,10
-81.5485,-26.4681,21.3482,10
-82.0484,-26.9680,21.3578,10
-82.0484,-27.4680,21.3607,10
-81.5485,-27.9681,21.3570,10
-83.0484,-29.4679,21.3856,10
-83.0484,-29.9679,21.3885,10
-82.5484,-30.4679,21.3848,10
-83.5483,-31.4679,21.4039,10
-83.5483,-31.9678,21.4068,10
-82.5484,-32.9679,21.3994,10
-82.5484,-34.9679,21.4111,10
-84.0483,-36.4677,21.4397,10
-84.5482,-36.4677,21.4463,10
-87.5480,-39.4674,21.5035,10
-87.5480,-39.9674,21.5064,10
-86.0481,-41.4675,21.4953,10
-86.0481,-41.9675,21.4983,10
-87.5480,-43.4673,21.5269,10
-89.5478,-43.4672,21.5533,10
-90.0478,-43.9671,21.5628,10
-93.0475,-43.9669,21.6025,10
-94.0474,-44.9668,21.6215,10
-94.5474,-44.9668,21.6281,10
-95.5473,-45.9667,21.6472,10
-96.0472,-45.9666,21.6538,10
-97.0471,-46.9665,21.6728,10
-97.5471,-46.9665,21.6795,10
-98.0471,-47.4665,21.6890,10
-105.9591,-47.4273,28.3940,11
-106.4591,-46.9272,28.3977,11
-108.4589,-46.9271,28.4241,11
-108.9589,-46.4271,28.4278,11
-109.9588,-46.4270,28.4410,11
-110.4587,-45.9270,28.4447,11
-110.9587,-45.9269,28.4513,11
-111.4587,-45.4269,28.4550,11
-112.4586,-45.4268,28.4682,11
-112.9585,-44.9268,28.4719,11
-113.9584,-44.9267,28.4851,11
-114.4584,-44.4267,28.4888,11
-114.9583,-44.4266,28.4954,11
-115.4583,-43.9266,28.4991,11
-115.9583,-43.9266,28.5057,11
-123.9576,-35.9261,28.5647,11
-123.9576,-35.4261,28.5618,11
-126.4573,-32.9259,28.5802,11
-126.4573,-32.4260,28.5773,11
-126.9573,-31.9259,28.5809,11
-126.9573,-31.4259,28.5780,11
-127.4573,-30.9259,28.5817,11
-127.4573,-29.9259,28.5759,11
-126.9573,-29.4260,28.5663,11
-127.4573,-28.9259,28.5700,11
-127.4573,-25.9260,28.5525,11
-126.4573,-24.9261,28.5334,11
-126.4573,-24.4261,28.5305,11
-125.9574,-23.9261,28.5210,11
-125.9574,-22.4262,28.5122,11
-125.4574,-21.9262,28.5027,11
-125.4574,-20.4262,28.4939,11
-124.9575,-19.9263,28.4844,11
-124.9575,-18.9263,28.4785,11
-123.4576,-17.4264,28.4500,11
-123.4576,-16.9264,28.4470,11
-122.9577,-16.4265,28.4375,11
-122.9577,-15.9265,28.4346,11
-122.4577,-15.4266,28.4251,11
-122.4577,-14.4266,28.4192,11
-121.9577,-13.9266,28.4097,11
-121.9577,-12.9266,28.4038,11
-121.4578,-12.4267,28.3943,11
-121.4578,-11.9267,28.3914,11
-120.9578,-11.4267,28.3819,11
-120.9578,-10.9267,28.3789,11
-119.9579,-9.9268,28.3599,11
-119.9579,-9.4268,28.3570,11
-119.4580,-8.9269,28.3474,11
-119.4580,-8.4269,28.3445,11
-118.9580,-7.9270,28.3350,11
-118.9580,-7.4270,28.3321,11
-118.4580,-6.9270,28.3225,11
-118.4580,-6.4270,28.3196,11
-117.4581,-5.4271,28.3005,11
-117.4581,-4.9271,28.2976,11
-113.9584,-1.4274,28.2309,11
-113.4585,-1.4275,28.2243,11
-112.4586,-0.4276,28.2053,11
-110.9587,-0.4277,28.1854,11
-110.4587,0.0723,28.1759,11
-109.4588,0.0722,28.1627,11
-108.9589,0.5721,28.1532,11
-107.9590,0.5721,28.1399,11
-107.4590,1.0720,28.1304,11
-105.9591,1.0719,28.1106,11
-105.4592,1.5718,28.1011,11
-98.4598,1.5713,28.0086,11
-97.9598,1.0713,28.0049,11
-96.9599,1.0712,27.9917,11
-96.4600,1.5711,27.9821,11
-95.4601,0.5711,27.9748,11
-94.9601,1.0710,27.9652,11
-92.9603,1.0709,27.9388,11
-92.4603,0.5709,27.9351,11
-91.4604,0.5708,27.9219,11
-90.9604,1.0707,27.9124,11
-89.9605,0.0707,27.9050,11
-88.9606,0.0706,27.8918,11
-84.4610,-4.4297,27.8586,11
-84.4610,-4.9297,27.8615,11
-82.9611,-6.4298,27.8505,11
-82.9611,-6.9297,27.8534,11
-81.9612,-7.9298,27.8460,11
-81.9612,-8.4298,27.8490,11
-80.9613,-9.4299,27.8416,11
-80.9613,-9.9299,27.8445,11
-80.4614,-10.4299,27.8408,11
-80.4614,-10.9299,27.8437,11
-79.9614,-11.4299,27.8401,11
-79.9614,-12.4299,27.8459,11
-79.4614,-12.9299,27.8422,11
-79.4614,-13.9299,27.8481,11
-79.9614,-14.4299,27.8576,11
-76.4617,-17.9301,27.8318,11
-72.9620,-17.9303,27.7855,11
-71.9621,-18.9304,27.7782,11
-71.9621,-19.4304,27.7811,11
-69.9623,-21.4305,27.7663,11
-69.9623,-21.9305,27.7693,11
-69.4623,-22.4305,27.7656,11
-69.4623,-23.9305,27.7744,11
-68.9624,-24.4305,27.7707,11
-68.9624,-24.9305,27.7736,11
-68.4624,-25.4306,27.7699,11
-68.4624,-26.4305,27.7757,11
-68.9624,-26.9305,27.7853,11
-68.4624,-27.4305,27.7816,11
-69.9623,-28.9304,27.8102,11
-70.4622,-28.9303,27.8168,11
-71.9621,-30.4302,27.8454,11
-71.9621,-30.9302,27.8483,11
-74.9618,-33.9299,27.9055,11
-75.4618,-33.9299,27.9121,11
-81.4613,-39.9293,28.0264,11
-81.4613,-40.4293,28.0293,11
-84.9610,-43.9290,28.0961,11
-85.9609,-43.9289,28.1093,11
-86.9608,-44.9288,28.1283,11
-90.4605,-44.9285,28.1746,11
-90.9604,-45.4285,28.1841,11
-91.9604,-45.4284,28.1973,11
-92.4603,-45.9283,28.2068,11
-93.4602,-45.9283,28.2201,11
-93.9602,-46.4282,28.2296,11
-95.9600,-46.4281,28.2560,11
-96.4600,-46.9280,28.2656,11
-98.4598,-46.9279,28.2920,11
-98.9597,-47.4278,28.3015,11
-107.4154,-44.9079,31.6989,12
-107.9154,-44.4079,31.7026,12
-108.4153,-44.4079,31.7092,12
-108.9153,-43.9078,31.7129,12
-109.9152,-43.9077,31.7261,12
-110.4151,-43.4077,31.7298,12
-111.4150,-43.4076,31.7430,12
-112.4150,-42.4076,31.7503,12
-112.9149,-42.4075,31.7570,12
-114.9147,-40.4074,31.7717,12
-114.9147,-39.9074,31.7688,12
-117.4145,-37.4073,31.7872,12
-117.4145,-36.9073,31.7843,12
-118.4144,-35.9072,31.7917,12
-118.4144,-35.4072,31.7887,12
-118.9144,-34.9072,31.7924,12
-118.9144,-34.4072,31.7895,12
-119.9143,-33.4072,31.7969,12
-119.9143,-31.4072,31.7852,12
-120.4143,-30.9072,31.7889,12
-120.4143,-30.4072,31.7859,12
-120.9142,-29.9071,31.7896,12
-120.9142,-28.9072,31.7838,12
-121.4142,-28.4071,31.7875,12
-121.4142,-25.4072,31.7699,12
-120.9142,-24.9072,31.7604,12
-120.9142,-19.9073,31.7312,12
-119.9143,-18.9074,31.7121,12
-118.4144,-18.9075,31.6923,12
-116.9146,-17.4077,31.6637,12
-117.4145,-16.9076,31.6674,12
-117.4145,-16.4076,31.6645,12
-118.9144,-14.9075,31.6755,12
-119.4143,-14.9075,31.6821,12
-120.4143,-13.9074,31.6895,12
-120.4143,-13.4075,31.6866,12
-119.9143,-12.9075,31.6771,12
-119.9143,-11.9075,31.6712,12
-118.9144,-10.9076,31.6522,12
-118.9144,-9.4076,31.6434,12
-118.4144,-8.9077,31.6339,12
-118.4144,-7.9077,31.6280,12
-116.4146,-5.9079,31.5899,12
-116.4146,-5.4079,31.5870,12
-114.4148,-3.4081,31.5489,12
-113.9148,-3.4081,31.5423,12
-113.4149,-2.9082,31.5327,12
-112.4150,-2.9083,31.5195,12
-111.4150,-1.9083,31.5005,12
-110.4151,-1.9084,31.4872,12
-109.9152,-1.4085,31.4777,12
-108.9153,-1.4086,31.4645,12
-108.4153,-0.9086,31.4550,12
-107.9154,-0.9086,31.4484,12
-107.4154,-0.4087,31.4388,12
-97.4163,-0.4095,31.3067,12
-96.4164,-1.4095,31.2993,12
-95.4164,-1.4096,31.2861,12
-94.4165,-2.4097,31.2787,12
-93.9166,-2.4097,31.2721,12
-93.4166,-2.9097,31.2684,12
-92.9167,-2.9098,31.2618,12
-91.9167,-3.9098,31.2545,12
-91.4168,-3.9099,31.2479,12
-87.9171,-7.4101,31.2221,12
-87.9171,-7.9101,31.2250,12
-85.4173,-10.4102,31.2066,12
-85.4173,-11.4102,31.2124,12
-84.9174,-11.9102,31.2087,12
-84.9174,-12.4102,31.2116,12
-84.4174,-12.9102,31.2079,12
-84.4174,-13.4102,31.2109,12
-83.9174,-13.9103,31.2072,12
-83.9174,-14.4103,31.2101,12
-83.4175,-14.9103,31.2064,12
-83.4175,-15.4103,31.2093,12
-82.9175,-15.9103,31.2057,12
-82.9175,-25.9101,31.2641,12
-84.4174,-27.4100,31.2927,12
-85.4173,-27.4099,31.3059,12
-88.9170,-30.9096,31.3726,12
-88.9170,-31.4096,31.3755,12
-89.4170,-31.9095,31.3850,12
-89.4170,-32.9095,31.3909,12
-89.9169,-33.4095,31.4004,12
-89.9169,-33.9095,31.4033,12
-90.4169,-34.4094,31.4129,12
-90.4169,-35.9094,31.4216,12
-92.9167,-38.4092,31.4693,12
-93.9166,-38.4091,31.4825,12
-94.4165,-38.9090,31.4920,12
-95.4164,-38.9090,31.5052,12
-97.9162,-41.4087,31.5529,12
-98.9161,-41.4086,31.5661,12
-102.4158,-44.9083,31.6328,12
-106.3283,-33.8696,38.2207,14
-107.3282,-32.8696,38.2281,14
-107.8281,-32.8695,38.2347,14
-108.3281,-32.3695,38.2384,14
-108.8280,-32.3695,38.2450,14
-109.3280,-31.8694,38.2487,14
-109.8280,-31.8694,38.2553,14
-112.8277,-28.8692,38.2774,14
-113.3277,-28.8692,38.2840,14
-114.8275,-27.3691,38.2950,14
-114.8275,-26.8691,38.2921,14
-115.3275,-26.3691,38.2958,14
-115.3275,-25.3691,38.2900,14
-115.8274,-24.8690,38.2936,14
-115.8274,-24.3691,38.2907,14
-114.8275,-23.3691,38.2717,14
-114.8275,-21.8692,38.2629,14
-114.3276,-21.3692,38.2534,14
-117.3273,-18.3690,38.2755,14
-117.3273,-17.3691,38.2696,14
-117.8273,-16.8690,38.2733,14
-117.8273,-15.3691,38.2646,14
-117.3273,-14.8691,38.2550,14
-117.3273,-11.8692,38.2375,14
-116.8273,-11.3692,38.2280,14
-116.8273,-10.8692,38.2250,14
-115.3275,-9.3693,38.1965,14
-114.8275,-9.3694,38.1899,14
-113.3277,-7.8695,38.1613,14
-112.8277,-7.8696,38.1547,14
-111.8278,-6.8697,38.1356,14
-111.3278,-6.8697,38.1290,14
-110.8279,-6.3697,38.1195,14
-110.3279,-6.3698,38.1129,14
-109.8280,-5.8698,38.1033,14
-109.3280,-5.8699,38.0967,14
-108.8280,-5.3699,38.0872,14
-106.8282,-5.3701,38.0608,14
-105.8283,-4.3702,38.0417,14
-105.3283,-4.3702,38.0351,14
-104.8284,-4.8702,38.0314,14
-104.3284,-4.8703,38.0248,14
-103.8285,-4.3703,38.0153,14
-102.8286,-4.3704,38.0021,14
-102.3286,-4.8704,37.9984,14
-100.3288,-4.8706,37.9719,14
-99.8288,-5.3706,37.9683,14
-97.8290,-5.3708,37.9418,14
-97.3290,-5.8708,37.9381,14
-96.3291,-5.8709,37.9249,14
-95.8292,-6.3709,37.9212,14
-94.8293,-6.3710,37.9080,14
-93.3294,-7.8711,37.8970,14
-92.8294,-7.8711,37.8904,14
-88.8298,-11.8714,37.8609,14
-88.8298,-12.3713,37.8638,14
-88.3298,-12.8714,37.8601,14
-88.3298,-13.8714,37.8660,14
-87.8299,-14.3714,37.8623,14
-87.8299,-15.8714,37.8710,14
-87.3299,-16.3714,37.8674,14
-87.3299,-18.8713,37.8820,14
-86.8300,-19.3714,37.8783,14
-87.3299,-19.8713,37.8878,14
-86.8300,-20.3714,37.8841,14
-86.8300,-20.8714,37.8870,14
-87.3299,-21.3713,37.8966,14
-87.3299,-22.3713,37.9024,14
-87.8299,-22.8712,37.9119,14
-87.8299,-24.8712,37.9236,14
-88.3298,-25.3712,37.9332,14
-88.3298,-25.8712,37.9361,14
-88.8298,-26.3711,37.9456,14
-88.8298,-26.8711,37.9485,14
-89.3297,-27.3710,37.9581,14
-89.3297,-27.8710,37.9610,14
-90.3297,-28.8709,37.9800,14
-90.8296,-28.8709,37.9867,14
-94.3293,-32.3706,38.0534,14
-94.8293,-32.3705,38.0600,14
-95.3292,-32.8705,38.0695,14
-96.3291,-32.8704,38.0827,14
-96.8291,-33.3704,38.0922,14
-97.3290,-33.3703,38.0988,14
-97.8290,-33.8703,38.1084,14
-100.7851,-32.3508,41.4389,15
-101.2851,-31.8508,41.4426,15
-103.2849,-31.8506,41.4690,15
-103.7849,-31.3506,41.4727,15
-105.2847,-31.3505,41.4925,15
-106.7846,-29.8504,41.5036,15
-106.7846,-29.3504,41.5007,15
-111.2842,-24.8501,41.5338,15
-111.2842,-24.3501,41.5309,15
-112.2841,-23.3501,41.5383,15
-112.2841,-22.3501,41.5324,15
-112.7841,-21.8500,41.5361,15
-112.7841,-20.8501,41.5303,15
-113.2840,-20.3500,41.5340,15
-113.2840,-17.3501,41.5164,15
-112.7841,-16.8501,41.5069,15
-112.7841,-16.3501,41.5040,15
-112.2841,-15.8502,41.4945,15
-112.2841,-15.3502,41.4915,15
-112.7841,-14.8502,41.4952,15
-112.7841,-14.3502,41.4923,15
-109.7843,-11.3505,41.4351,15
-109.7843,-10.8505,41.4322,15
-108.7844,-9.8506,41.4131,15
-106.7846,-9.8507,41.3867,15
-105.7847,-8.8508,41.3677,15
-105.2847,-8.8508,41.3610,15
-104.7848,-9.3509,41.3574,15
-102.7850,-9.3510,41.3309,15
-102.2850,-8.8511,41.3214,15
-98.2854,-8.8514,41.2685,15
-97.2854,-9.8514,41.2612,15
-96.7855,-9.8515,41.2546,15
-96.2855,-10.3515,41.2509,15
-95.2856,-10.3516,41.2377,15
-94.2857,-11.3517,41.2303,15
-94.2857,-12.3516,41.2361,15
-92.7858,-13.8517,41.2251,15
-92.7858,-14.3517,41.2280,15
-91.7859,-15.3518,41.2206,15
-91.7859,-15.8518,41.2236,15
-91.2860,-16.3518,41.2199,15
-91.2860,-16.8518,41.2228,15
-90.2860,-17.8519,41.2154,15
-90.2860,-24.3517,41.2534,15
-92.2859,-26.3516,41.2915,15
-92.7858,-26.3515,41.2981,15
-95.2856,-28.8513,41.3458,15
-95.7856,-28.8512,41.3524,15
-97.2854,-30.3511,41.3810,15
-97.2854,-30.8511,41.3839,15
-98.2854,-31.8510,41.4029,15
-100.2852,-31.8508,41.4294,15
