slice_idx,circle_idx,is_articular,x_mm,y_mm,z_mm
2,0,0,-100.3958,-21.1210,-4.8367
2,0,0,-100.3958,-21.6210,-4.8338
2,0,0,-100.3958,-22.6210,-4.8279
2,0,0,-101.3957,-25.1209,-4.8001
2,0,0,-101.8956,-25.1208,-4.7935
2,0,0,-102.3956,-25.6208,-4.7840
2,0,0,-102.8955,-25.6207,-4.7774
2,0,0,-103.8954,-26.6207,-4.7583
2,0,0,-104.8954,-26.6206,-4.7451
2,0,0,-105.3953,-27.1205,-4.7356
2,0,0,-106.3952,-27.6204,-4.7194
2,0,0,-112.3947,-31.6199,-4.6168
3,0,0,-115.3508,-32.6004,-1.2716
3,0,0,-115.8508,-32.1004,-1.2679
3,0,0,-116.8507,-32.1003,-1.2547
3,0,0,-117.3507,-31.6002,-1.2510
3,0,0,-117.8506,-31.6002,-1.2444
3,0,0,-118.3506,-31.1002,-1.2407
3,0,0,-118.8505,-31.1001,-1.2341
3,0,0,-120.3504,-29.6000,-1.2231
3,0,0,-120.3504,-29.1001,-1.2260
3,0,0,-121.3503,-28.1000,-1.2186
3,0,0,-121.3503,-27.6000,-1.2215
3,0,0,-122.8502,-26.0999,-1.2105
3,0,0,-122.8502,-25.0999,-1.2163
3,0,0,-123.8501,-24.0999,-1.2090
3,0,0,-123.8501,-23.0999,-1.2148
3,0,0,-124.3500,-22.5999,-1.2111
3,0,0,-124.3500,-18.5999,-1.2345
3,0,0,-123.8501,-18.1000,-1.2440
3,0,0,-123.8501,-17.1000,-1.2499
3,0,0,-121.8503,-15.1002,-1.2880
3,0,0,-121.8503,-14.6002,-1.2909
3,0,0,-117.8506,-10.6006,-1.3671
3,0,0,-117.3507,-10.6006,-1.3737
3,0,0,-116.3507,-9.6007,-1.3928
3,0,0,-115.3508,-9.6008,-1.4060
3,0,0,-114.8509,-9.1008,-1.4155
3,0,0,-113.3510,-9.1009,-1.4354
3,0,0,-112.8511,-8.6010,-1.4449
3,0,0,-111.8511,-8.6011,-1.4581
3,0,0,-111.3512,-9.1011,-1.4618
3,0,0,-108.3514,-9.1013,-1.5014
3,0,0,-107.8515,-9.6014,-1.5051
3,0,0,-107.3515,-9.6014,-1.5117
3,0,0,-106.8516,-10.1014,-1.5154
3,0,0,-106.3516,-10.1015,-1.5220
3,0,0,-100.3521,-16.1018,-1.5662
3,0,0,-100.3521,-17.6018,-1.5575
3,0,0,-99.8522,-18.1018,-1.5612
3,0,0,-100.3521,-18.6018,-1.5516
3,0,0,-100.3521,-21.1017,-1.5370
3,0,0,-99.8522,-21.6018,-1.5407
3,0,0,-99.8522,-22.1018,-1.5378
3,0,0,-99.3522,-22.6018,-1.5415
3,0,0,-99.3522,-23.1018,-1.5386
3,0,0,-100.8521,-24.6016,-1.5100
3,0,0,-100.8521,-25.1016,-1.5070
3,0,0,-100.3521,-25.6017,-1.5107
3,0,0,-100.3521,-26.6016,-1.5049
3,0,0,-101.3521,-27.6015,-1.4858
3,0,0,-102.3520,-27.6015,-1.4726
3,0,0,-102.8519,-28.1014,-1.4631
3,0,0,-103.8518,-28.1013,-1.4499
3,0,0,-104.8518,-29.1013,-1.4308
3,0,0,-105.3517,-29.1012,-1.4242
3,0,0,-108.3514,-32.1009,-1.3670
3,0,0,-109.8513,-32.1008,-1.3472
3,0,0,-110.3513,-32.6008,-1.3377
4,0,0,-114.8073,-35.0811,2.0360
4,0,0,-115.3072,-34.5811,2.0397
4,0,0,-115.8072,-34.5810,2.0463
4,0,0,-116.3071,-34.0810,2.0500
4,0,0,-116.8071,-34.0810,2.0566
4,0,0,-120.3068,-30.5807,2.0824
4,0,0,-120.3068,-30.0808,2.0795
4,0,0,-122.3066,-28.0806,2.0943
4,0,0,-122.3066,-27.5806,2.0913
4,0,0,-122.8066,-27.0806,2.0950
4,0,0,-122.8066,-26.0806,2.0892
4,0,0,-123.3065,-25.5806,2.0929
4,0,0,-123.3065,-25.0806,2.0899
4,0,0,-123.8065,-24.5806,2.0936
4,0,0,-123.8065,-24.0806,2.0907
4,0,0,-124.3064,-23.5806,2.0944
4,0,0,-124.3064,-20.5806,2.0769
4,0,0,-123.8065,-20.0807,2.0673
4,0,0,-123.8065,-19.0807,2.0615
4,0,0,-123.3065,-18.5807,2.0520
4,0,0,-123.3065,-18.0807,2.0490
4,0,0,-122.3066,-17.0808,2.0300
4,0,0,-122.3066,-16.5808,2.0271
4,0,0,-116.3071,-10.5814,1.9127
4,0,0,-115.8072,-10.5814,1.9061
4,0,0,-114.3073,-9.0816,1.8775
4,0,0,-113.8074,-9.0816,1.8709
4,0,0,-113.3074,-8.5817,1.8614
4,0,0,-110.3077,-8.5819,1.8217
4,0,0,-109.8077,-8.0819,1.8122
4,0,0,-107.3079,-8.0821,1.7792
4,0,0,-106.8080,-8.5822,1.7755
4,0,0,-106.3080,-8.5822,1.7689
4,0,0,-104.8081,-10.0823,1.7578
4,0,0,-104.3082,-10.0823,1.7512
4,0,0,-101.3084,-13.0825,1.7291
4,0,0,-100.3085,-13.0826,1.7159
4,0,0,-99.3086,-14.0827,1.7085
4,0,0,-98.8087,-14.0827,1.7019
4,0,0,-97.3088,-15.5828,1.6908
4,0,0,-97.3088,-16.0828,1.6938
4,0,0,-96.3089,-17.0828,1.6864
4,0,0,-96.3089,-17.5828,1.6893
4,0,0,-100.3085,-30.0823,1.8152
4,0,0,-100.8085,-29.5823,1.8189
4,0,0,-101.3084,-30.0822,1.8284
4,0,0,-109.3077,-34.5815,1.9604
4,0,0,-109.8077,-34.5815,1.9671
4,0,0,-110.3077,-35.0814,1.9766
5,0,0,-111.2640,-37.5620,5.3041
5,0,0,-111.7639,-37.0620,5.3077
5,0,0,-112.7638,-37.0619,5.3210
5,0,0,-113.2638,-36.5619,5.3246
5,0,0,-115.2636,-36.5617,5.3511
5,0,0,-120.7631,-31.0614,5.3916
5,0,0,-120.7631,-30.5614,5.3887
5,0,0,-121.7630,-29.5614,5.3961
5,0,0,-121.7630,-29.0614,5.3931
5,0,0,-122.2630,-28.5613,5.3968
5,0,0,-122.2630,-28.0614,5.3939
5,0,0,-123.7629,-26.5613,5.4050
5,0,0,-123.7629,-26.0613,5.4020
5,0,0,-124.2628,-25.5612,5.4057
5,0,0,-124.2628,-20.0613,5.3736
5,0,0,-123.7629,-19.5614,5.3641
5,0,0,-123.7629,-19.0614,5.3611
5,0,0,-119.2633,-14.0618,5.2725
5,0,0,-116.7635,-11.0621,5.2219
5,0,0,-115.2636,-9.5622,5.1933
5,0,0,-114.7637,-9.5622,5.1867
5,0,0,-113.7637,-8.5623,5.1676
5,0,0,-113.2638,-8.5624,5.1610
5,0,0,-112.7638,-8.0624,5.1515
5,0,0,-111.7639,-8.0625,5.1383
5,0,0,-111.2640,-7.5626,5.1288
5,0,0,-110.7640,-7.5626,5.1221
5,0,0,-110.2641,-7.0626,5.1126
5,0,0,-109.7641,-7.0627,5.1060
5,0,0,-109.2641,-6.5627,5.0965
5,0,0,-103.7646,-6.5631,5.0238
5,0,0,-103.2647,-7.0632,5.0201
5,0,0,-101.2648,-7.0633,4.9937
5,0,0,-100.7649,-7.5634,4.9900
5,0,0,-99.7650,-7.5634,4.9768
5,0,0,-99.2650,-8.0635,4.9731
5,0,0,-98.7651,-8.0635,4.9665
5,0,0,-96.7652,-10.0636,4.9517
5,0,0,-96.7652,-10.5636,4.9547
5,0,0,-95.7653,-11.5637,4.9473
5,0,0,-95.7653,-12.0637,4.9502
5,0,0,-95.2654,-12.5637,4.9465
5,0,0,-95.2654,-13.0637,4.9495
5,0,0,-94.7654,-13.5637,4.9458
5,0,0,-94.7654,-14.0637,4.9487
5,0,0,-93.7655,-15.0638,4.9413
5,0,0,-94.2654,-15.5637,4.9509
5,0,0,-93.7655,-16.0638,4.9472
5,0,0,-93.7655,-16.5638,4.9501
5,0,0,-91.7657,-18.5639,4.9353
5,0,0,-91.2657,-18.5639,4.9287
5,0,0,-96.2653,-33.0633,5.0795
5,0,0,-96.7652,-33.0632,5.0862
5,0,0,-97.2652,-32.5632,5.0898
5,0,0,-97.7651,-32.5632,5.0964
5,0,0,-104.7645,-36.0626,5.2094
5,0,0,-105.7644,-37.0625,5.2285
5,0,0,-106.2644,-37.0624,5.2351
5,0,0,-106.7644,-37.5624,5.2446
6,0,0,-109.2205,-41.5428,8.6007
6,0,0,-109.7205,-41.0428,8.6043
6,0,0,-110.2204,-41.0428,8.6110
6,0,0,-110.7204,-40.5427,8.6146
6,0,0,-111.2204,-40.5427,8.6212
6,0,0,-111.7203,-40.0427,8.6249
6,0,0,-112.2203,-40.0426,8.6315
6,0,0,-113.2202,-39.0426,8.6389
6,0,0,-114.2201,-39.0425,8.6521
6,0,0,-115.7200,-37.5424,8.6632
6,0,0,-116.2199,-37.5424,8.6698
6,0,0,-120.2196,-33.5421,8.6993
6,0,0,-120.2196,-33.0421,8.6964
6,0,0,-120.7195,-32.5421,8.7000
6,0,0,-120.7195,-32.0421,8.6971
6,0,0,-121.7194,-31.0421,8.7045
6,0,0,-121.7194,-30.5421,8.7016
6,0,0,-122.2194,-30.0420,8.7053
6,0,0,-122.2194,-29.5420,8.7023
6,0,0,-123.2193,-28.5420,8.7097
6,0,0,-123.2193,-28.0420,8.7068
6,0,0,-123.7193,-27.5420,8.7105
6,0,0,-123.7193,-27.0420,8.7075
6,0,0,-124.2192,-26.5419,8.7112
6,0,0,-124.2192,-24.5420,8.6995
6,0,0,-124.7192,-24.0419,8.7032
6,0,0,-124.7192,-23.0420,8.6974
6,0,0,-124.2192,-22.5420,8.6879
6,0,0,-124.2192,-21.5420,8.6820
6,0,0,-122.7194,-20.0422,8.6534
6,0,0,-122.7194,-19.5422,8.6505
6,0,0,-112.7202,-8.0431,8.4512
6,0,0,-112.2203,-8.0432,8.4445
6,0,0,-111.2204,-7.0433,8.4255
6,0,0,-110.7204,-7.0433,8.4189
6,0,0,-110.2204,-6.5434,8.4093
6,0,0,-109.7205,-6.5434,8.4027
6,0,0,-108.7206,-5.5435,8.3837
6,0,0,-103.7210,-5.5439,8.3176
6,0,0,-103.2211,-6.0439,8.3139
6,0,0,-102.7211,-5.5440,8.3044
6,0,0,-100.7213,-5.5441,8.2780
6,0,0,-100.2213,-6.0441,8.2743
6,0,0,-99.2214,-6.0442,8.2611
6,0,0,-98.7214,-6.5443,8.2574
6,0,0,-97.7215,-6.5443,8.2442
6,0,0,-96.2217,-8.0444,8.2331
6,0,0,-95.7217,-8.0445,8.2265
6,0,0,-95.2218,-8.5445,8.2228
6,0,0,-94.7218,-8.5445,8.2162
6,0,0,-92.7220,-10.5446,8.2015
6,0,0,-92.7220,-11.0446,8.2044
6,0,0,-91.2221,-12.5447,8.1933
6,0,0,-91.2221,-15.0447,8.2079
6,0,0,-90.7221,-15.5447,8.2043
6,0,0,-90.7221,-16.0447,8.2072
6,0,0,-89.2223,-17.5448,8.1961
6,0,0,-89.2223,-18.0448,8.1990
6,0,0,-88.7223,-18.5448,8.1954
6,0,0,-88.7223,-19.0448,8.1983
6,0,0,-88.2224,-19.5448,8.1946
6,0,0,-88.2224,-20.5448,8.2004
6,0,0,-87.7224,-21.0449,8.1968
6,0,0,-87.7224,-21.5448,8.1997
6,0,0,-86.7225,-22.5449,8.1923
6,0,0,-86.7225,-23.0449,8.1952
6,0,0,-86.2225,-23.5449,8.1915
6,0,0,-86.2225,-24.0449,8.1945
6,0,0,-93.2219,-37.5441,8.3659
6,0,0,-93.7219,-38.0441,8.3754
6,0,0,-94.7218,-38.0440,8.3886
6,0,0,-95.2218,-38.5440,8.3981
6,0,0,-98.2215,-38.5437,8.4378
6,0,0,-98.7214,-39.0437,8.4473
6,0,0,-99.2214,-39.0437,8.4539
6,0,0,-104.7209,-41.0432,8.5383
6,0,0,-107.2207,-41.0430,8.5713
6,0,0,-107.7207,-41.5430,8.5808
7,0,0,-110.1768,-41.5235,11.9135
7,0,0,-110.6768,-41.0235,11.9172
7,0,0,-111.6767,-41.0234,11.9304
7,0,0,-112.1767,-40.5233,11.9341
7,0,0,-112.6766,-40.5233,11.9407
7,0,0,-113.1766,-40.0233,11.9444
7,0,0,-113.6765,-40.0232,11.9510
7,0,0,-114.6764,-39.0232,11.9584
7,0,0,-115.1764,-39.0231,11.9650
7,0,0,-117.1762,-37.0230,11.9797
7,0,0,-117.6762,-37.0230,11.9863
7,0,0,-120.6759,-34.0228,12.0085
7,0,0,-120.6759,-33.5228,12.0055
7,0,0,-121.6758,-32.5228,12.0129
7,0,0,-121.6758,-32.0228,12.0100
7,0,0,-122.6757,-31.0227,12.0174
7,0,0,-122.6757,-30.5227,12.0144
7,0,0,-123.6757,-29.5226,12.0218
7,0,0,-123.6757,-29.0227,12.0189
7,0,0,-124.1756,-28.5226,12.0226
7,0,0,-124.1756,-27.0227,12.0138
7,0,0,-124.6756,-26.5226,12.0175
7,0,0,-124.6756,-25.5226,12.0116
7,0,0,-125.1755,-25.0226,12.0153
7,0,0,-125.1755,-23.0226,12.0036
7,0,0,-124.1756,-22.0227,11.9846
7,0,0,-124.1756,-21.5227,11.9817
7,0,0,-123.6757,-21.0228,11.9721
7,0,0,-123.6757,-20.5228,11.9692
7,0,0,-110.6768,-5.0241,11.7068
7,0,0,-110.1768,-5.0241,11.7002
7,0,0,-109.6769,-4.5242,11.6907
7,0,0,-109.1769,-4.5242,11.6841
7,0,0,-108.6770,-4.0242,11.6746
7,0,0,-108.1770,-4.0243,11.6680
7,0,0,-107.6771,-3.5243,11.6584
7,0,0,-106.1772,-3.5244,11.6386
7,0,0,-105.6772,-3.0245,11.6291
7,0,0,-98.6778,-3.0250,11.5366
7,0,0,-98.1779,-3.5251,11.5329
7,0,0,-97.6779,-3.5251,11.5263
7,0,0,-97.1780,-4.0251,11.5226
7,0,0,-95.6781,-4.0252,11.5028
7,0,0,-95.1781,-4.5253,11.4991
7,0,0,-94.1782,-4.5254,11.4859
7,0,0,-93.6783,-5.0254,11.4822
7,0,0,-93.1783,-5.0254,11.4756
7,0,0,-92.6784,-5.5255,11.4719
7,0,0,-92.1784,-5.5255,11.4653
7,0,0,-89.6786,-8.0256,11.4469
7,0,0,-89.1787,-8.0257,11.4403
7,0,0,-88.1788,-9.0257,11.4329
7,0,0,-88.1788,-10.5257,11.4417
7,0,0,-87.6788,-11.0257,11.4380
7,0,0,-87.6788,-11.5257,11.4409
7,0,0,-88.1788,-12.0257,11.4504
7,0,0,-87.6788,-14.5257,11.4584
7,0,0,-87.1788,-15.5257,11.4577
7,0,0,-85.6790,-17.5258,11.4495
7,0,0,-85.6790,-19.5258,11.4612
7,0,0,-83.6791,-21.5259,11.4465
7,0,0,-84.1791,-22.0258,11.4560
7,0,0,-84.1791,-23.0258,11.4618
7,0,0,-83.6791,-23.5258,11.4582
7,0,0,-83.6791,-25.5258,11.4698
7,0,0,-83.1792,-26.0258,11.4662
7,0,0,-91.1785,-39.0250,11.6478
7,0,0,-91.6784,-38.5250,11.6515
7,0,0,-92.1784,-38.5249,11.6581
7,0,0,-105.6772,-41.5238,11.8541
8,0,0,-108.6334,-43.0043,15.2021
8,0,0,-109.1333,-42.5043,15.2058
8,0,0,-111.1331,-42.5041,15.2322
8,0,0,-111.6331,-42.0041,15.2359
8,0,0,-112.1330,-42.0040,15.2425
8,0,0,-112.6330,-41.5040,15.2462
8,0,0,-113.1330,-41.5040,15.2528
8,0,0,-114.1329,-40.5039,15.2602
8,0,0,-114.6328,-40.5039,15.2668
8,0,0,-115.6327,-39.5038,15.2742
8,0,0,-116.1327,-39.5038,15.2808
8,0,0,-119.6324,-36.0036,15.3066
8,0,0,-120.1324,-36.0035,15.3132
8,0,0,-123.6320,-32.5033,15.3390
8,0,0,-124.1320,-32.5033,15.3456
8,0,0,-125.1319,-31.5032,15.3530
8,0,0,-125.1319,-31.0032,15.3501
8,0,0,-125.6319,-30.5032,15.3537
8,0,0,-125.6319,-30.0032,15.3508
8,0,0,-126.1318,-29.5032,15.3545
8,0,0,-126.1318,-26.0032,15.3340
8,0,0,-126.6318,-25.5032,15.3377
8,0,0,-126.1318,-25.0032,15.3282
8,0,0,-126.1318,-23.5033,15.3194
8,0,0,-107.6334,-0.0051,14.9376
8,0,0,-107.1335,0.4948,14.9281
8,0,0,-107.1335,0.9948,14.9252
8,0,0,-105.1337,2.9947,14.8871
8,0,0,-104.6337,2.4946,14.8834
8,0,0,-103.1338,2.4945,14.8636
8,0,0,-102.1339,2.4944,14.8503
8,0,0,-100.6341,2.4943,14.8305
8,0,0,-98.6342,0.4942,14.8158
8,0,0,-98.1343,0.4942,14.8092
8,0,0,-97.1344,-0.5059,14.8018
8,0,0,-96.1344,-0.5060,14.7886
8,0,0,-95.6345,-1.0060,14.7849
8,0,0,-95.1345,-1.0061,14.7783
8,0,0,-94.6346,-1.5061,14.7746
8,0,0,-94.1346,-1.5061,14.7680
8,0,0,-93.6347,-2.0062,14.7643
8,0,0,-93.1347,-2.0062,14.7577
8,0,0,-92.1348,-3.0063,14.7503
8,0,0,-91.6348,-3.0063,14.7437
8,0,0,-88.1351,-6.5065,14.7179
8,0,0,-88.1351,-7.0065,14.7209
8,0,0,-85.6354,-9.5066,14.7024
8,0,0,-85.6354,-10.0066,14.7054
8,0,0,-83.6355,-12.0068,14.6906
8,0,0,-83.6355,-12.5067,14.6935
8,0,0,-83.1356,-13.0068,14.6898
8,0,0,-83.1356,-27.0065,14.7717
8,0,0,-83.6355,-27.5065,14.7812
8,0,0,-83.6355,-29.5065,14.7929
8,0,0,-84.1355,-30.0064,14.8024
8,0,0,-83.6355,-30.5064,14.7987
8,0,0,-84.1355,-31.0064,14.8082
8,0,0,-83.6355,-31.5064,14.8046
8,0,0,-90.6349,-40.0057,14.9467
8,0,0,-91.1349,-40.0057,14.9533
8,0,0,-101.6340,-42.0049,15.1038
8,0,0,-102.1339,-42.0048,15.1104
8,0,0,-102.6339,-42.5048,15.1199
8,0,0,-107.6334,-42.5044,15.1860
8,0,0,-108.1334,-43.0043,15.1955
9,0,0,-105.0901,-44.4853,18.4643
9,0,0,-105.5900,-43.9852,18.4680
9,0,0,-107.5898,-43.9851,18.4944
9,0,0,-108.0898,-43.4850,18.4981
9,0,0,-110.0896,-43.4849,18.5245
9,0,0,-110.5896,-42.9849,18.5282
9,0,0,-111.5895,-42.9848,18.5414
9,0,0,-112.0894,-42.4847,18.5451
9,0,0,-113.0894,-42.4847,18.5583
9,0,0,-113.5893,-41.9846,18.5620
9,0,0,-114.0893,-41.9846,18.5686
9,0,0,-115.5891,-40.4845,18.5797
9,0,0,-116.0891,-40.4845,18.5863
9,0,0,-120.0887,-36.4842,18.6158
9,0,0,-120.5887,-36.4842,18.6224
9,0,0,-122.0886,-34.9841,18.6334
9,0,0,-122.5885,-34.9841,18.6400
9,0,0,-125.0883,-32.4839,18.6585
9,0,0,-125.0883,-30.4839,18.6468
9,0,0,-125.5883,-29.9839,18.6505
9,0,0,-125.5883,-27.9840,18.6388
9,0,0,-126.0882,-27.4839,18.6425
9,0,0,-126.0882,-21.9840,18.6103
9,0,0,-111.5895,-0.4855,18.2931
9,0,0,-111.5895,0.0145,18.2902
9,0,0,-110.0896,1.5143,18.2616
9,0,0,-109.5897,1.5143,18.2550
9,0,0,-109.0897,2.0143,18.2454
9,0,0,-107.5898,2.0141,18.2256
9,0,0,-107.0899,2.5141,18.2161
9,0,0,-106.0900,2.5140,18.2029
9,0,0,-105.5900,2.0140,18.1992
9,0,0,-105.0901,2.5139,18.1896
9,0,0,-104.5901,2.0139,18.1860
9,0,0,-101.0904,2.0136,18.1397
9,0,0,-100.5904,1.5136,18.1360
9,0,0,-100.0905,2.0136,18.1265
9,0,0,-99.5905,2.0135,18.1199
9,0,0,-99.0906,1.5135,18.1162
9,0,0,-98.0907,1.5134,18.1030
9,0,0,-97.5907,1.0134,18.0993
9,0,0,-96.0908,1.0133,18.0795
9,0,0,-94.5910,-0.4868,18.0684
9,0,0,-94.0910,-0.4869,18.0618
9,0,0,-93.0911,-1.4869,18.0544
9,0,0,-92.5911,-1.4870,18.0478
9,0,0,-91.0913,-2.9870,18.0368
9,0,0,-90.5913,-2.9871,18.0302
9,0,0,-85.5918,-7.9874,17.9933
9,0,0,-85.5918,-8.4874,17.9962
9,0,0,-85.0918,-8.9874,17.9926
9,0,0,-85.0918,-9.4874,17.9955
9,0,0,-84.0919,-10.4875,17.9881
9,0,0,-84.0919,-10.9874,17.9910
9,0,0,-83.5919,-11.4875,17.9873
9,0,0,-83.5919,-11.9875,17.9903
9,0,0,-83.0920,-12.4875,17.9866
9,0,0,-83.0920,-14.9875,18.0012
9,0,0,-83.5919,-15.4874,18.0107
9,0,0,-83.5919,-15.9874,18.0136
9,0,0,-83.0920,-18.4874,18.0216
9,0,0,-83.0920,-19.4874,18.0275
9,0,0,-83.0920,-27.9872,18.0772
9,0,0,-83.5919,-28.4872,18.0867
9,0,0,-83.5919,-28.9872,18.0896
9,0,0,-84.0919,-29.4871,18.0991
9,0,0,-84.0919,-29.9871,18.1021
9,0,0,-84.5918,-30.4871,18.1116
9,0,0,-84.5918,-31.4871,18.1174
9,0,0,-85.0918,-31.9870,18.1270
9,0,0,-85.0918,-32.9870,18.1328
9,0,0,-85.5918,-33.4869,18.1423
9,0,0,-85.5918,-35.4869,18.1540
9,0,0,-90.0914,-39.9865,18.2398
9,0,0,-92.5911,-39.9863,18.2728
9,0,0,-98.0907,-41.4858,18.3543
9,0,0,-99.0906,-42.4858,18.3733
9,0,0,-99.5905,-42.4857,18.3799
9,0,0,-101.0904,-43.9856,18.4085
9,0,0,-102.5903,-43.9855,18.4283
9,0,0,-103.0902,-44.4854,18.4379
10,0,1,-100.0469,-47.4663,21.7154
10,0,1,-100.5468,-46.9663,21.7191
10,0,1,-104.0465,-46.9660,21.7654
10,0,1,-104.5465,-46.4660,21.7690
10,0,1,-106.5463,-46.4658,21.7955
10,0,1,-107.0463,-45.9658,21.7992
10,0,1,-108.0462,-45.9657,21.8124
10,0,1,-108.5461,-45.4657,21.8161
10,0,1,-111.0459,-45.4655,21.8491
10,0,1,-111.5459,-44.9655,21.8528
10,0,1,-112.5458,-44.9654,21.8660
10,0,1,-113.0457,-44.4654,21.8697
10,0,1,-113.5457,-44.4653,21.8763
10,0,1,-115.5455,-42.4652,21.8910
10,0,1,-116.0455,-42.4652,21.8976
10,0,1,-118.5453,-39.9650,21.9161
10,0,1,-119.5452,-39.9649,21.9293
10,0,1,-122.0450,-37.4648,21.9477
10,0,1,-122.0450,-36.9648,21.9448
10,0,1,-124.0448,-34.9647,21.9595
10,0,1,-124.0448,-34.4647,21.9566
10,0,1,-124.5447,-33.9646,21.9603
10,0,1,-124.5447,-32.9647,21.9544
10,0,1,-125.0447,-32.4646,21.9581
10,0,1,-125.0447,-31.9646,21.9552
10,0,1,-125.5447,-31.4646,21.9589
