slice_idx,num_points,x_mm,y_mm,z_mm
10,65,-102.2605,-17.9438,30.0548
10,65,-101.6225,-17.3514,30.2068
10,65,-97.9685,-17.1223,29.3953
10,65,-97.3886,-17.6384,28.9728
10,65,-96.7796,-17.6002,28.8375
10,65,-96.1997,-18.1164,28.4150
10,65,-94.9817,-18.0400,28.1445
10,65,-92.6619,-20.1044,26.4542
10,65,-92.0529,-20.0663,26.3190
10,65,-89.1533,-22.6468,24.2061
10,65,-89.1823,-23.2011,23.9188
10,65,-86.8626,-25.2655,22.2286
10,65,-86.8917,-25.8198,21.9413
10,65,-86.3117,-26.3359,21.5187
10,65,-86.3408,-26.8902,21.2314
10,65,-85.7609,-27.4063,20.8088
10,65,-85.8190,-28.5149,20.2342
10,65,-85.2390,-29.0310,19.8117
10,65,-85.5878,-35.6824,16.3639
10,65,-86.2258,-36.2749,16.2119
10,65,-86.3421,-38.4920,15.0626
10,65,-87.6182,-39.6770,14.7585
10,65,-87.6472,-40.2312,14.4712
10,65,-88.9233,-41.4162,14.1671
10,65,-88.9524,-41.9705,13.8798
10,65,-90.2285,-43.1554,13.5757
10,65,-90.2576,-43.7097,13.2884
10,65,-91.5337,-44.8946,12.9843
10,65,-91.5627,-45.4489,12.6969
10,65,-95.3911,-49.0037,11.7846
10,65,-96.6091,-49.0800,12.0551
10,65,-97.1890,-48.5639,12.4777
10,65,-97.8271,-49.1564,12.3256
10,65,-98.4360,-49.1946,12.4609
10,65,-99.0160,-48.6785,12.8834
10,65,-99.6540,-49.2709,12.7314
10,65,-107.5710,-49.7672,14.4896
11,78,-111.4291,-50.1097,11.4617
11,78,-112.0090,-49.5936,11.8842
11,78,-113.8360,-49.7081,12.2900
11,78,-114.4160,-49.1920,12.7125
11,78,-115.0250,-49.2302,12.8478
11,78,-116.1848,-48.1980,13.6929
11,78,-118.0118,-48.3125,14.0987
11,78,-119.1717,-47.2803,14.9438
11,78,-120.3897,-47.3566,15.2143
11,78,-121.5495,-46.3244,16.0594
11,78,-122.1585,-46.3626,16.1947
11,78,-125.3185,-37.1688,21.8904
11,78,-124.6804,-36.5763,22.0425
11,78,-124.6514,-36.0220,22.3298
11,78,-122.7372,-34.2446,22.7860
11,78,-122.5047,-29.8104,25.0845
11,78,-121.8666,-29.2179,25.2365
11,78,-121.8085,-28.1093,25.8111
11,78,-121.1705,-27.5169,25.9632
11,78,-121.1414,-26.9626,26.2505
11,78,-120.5034,-26.3701,26.4026
11,78,-120.4452,-25.2615,26.9772
11,78,-117.2550,-22.2992,27.7375
11,78,-116.6460,-22.2610,27.6022
11,78,-114.7318,-20.4836,28.0584
11,78,-112.2377,-19.2224,28.0920
11,78,-111.6287,-19.1842,27.9568
11,78,-110.3526,-17.9993,28.2609
11,78,-109.7436,-17.9611,28.1256
11,78,-109.1055,-17.3686,28.2777
11,78,-107.8876,-17.2923,28.0072
11,78,-107.2495,-16.6998,28.1592
11,78,-103.5955,-16.4707,27.3477
11,78,-102.9575,-15.8783,27.4998
11,78,-96.2585,-15.4583,26.0120
11,78,-95.6786,-15.9744,25.5895
11,78,-95.0696,-15.9362,25.4542
11,78,-94.4897,-16.4523,25.0316
11,78,-93.8807,-16.4142,24.8964
11,78,-93.3008,-16.9303,24.4738
11,78,-92.6918,-16.8921,24.3386
11,78,-89.7921,-19.4726,22.2258
11,78,-89.8212,-20.0269,21.9385
11,78,-87.5014,-22.0914,20.2482
11,78,-87.5595,-23.1999,19.6736
11,78,-86.9796,-23.7160,19.2510
11,78,-87.0087,-24.2703,18.9637
11,78,-86.4287,-24.7864,18.5412
11,78,-86.4578,-25.3407,18.2538
11,78,-85.8779,-25.8568,17.8313
11,78,-85.9650,-27.5197,16.9694
11,78,-85.3851,-28.0358,16.5468
11,78,-85.6466,-33.0244,13.9610
11,78,-86.2847,-33.6168,13.8089
11,78,-86.3719,-35.2797,12.9470
11,78,-87.6480,-36.4646,12.6429
11,78,-87.6771,-37.0189,12.3556
11,78,-88.3151,-37.6114,12.2035
11,78,-88.3442,-38.1657,11.9162
11,78,-88.9822,-38.7581,11.7642
11,78,-89.0113,-39.3124,11.4769
11,78,-89.6493,-39.9049,11.3248
11,78,-89.6784,-40.4592,11.0375
11,78,-90.9545,-41.6441,10.7334
11,78,-90.9836,-42.1984,10.4461
11,78,-92.2597,-43.3833,10.1419
11,78,-92.2887,-43.9376,9.8546
11,78,-92.9268,-44.5301,9.7026
11,78,-92.9559,-45.0843,9.4153
11,78,-93.5939,-45.6768,9.2632
11,78,-93.6230,-46.2311,8.9759
11,78,-95.5371,-48.0085,8.5197
11,78,-97.3641,-48.1230,8.9255
11,78,-98.0022,-48.7155,8.7734
11,78,-98.6112,-48.7537,8.9087
11,78,-99.2492,-49.3461,8.7566
11,78,-103.5122,-49.6134,9.7034
11,78,-110.2111,-50.0333,11.1911
12,65,-114.0112,-49.2671,8.7378
12,65,-115.1710,-48.2349,9.5829
12,65,-115.7800,-48.2731,9.7182
12,65,-116.3600,-47.7569,10.1407
12,65,-118.1869,-47.8715,10.5465
12,65,-118.7669,-47.3554,10.9690
12,65,-119.3759,-47.3936,11.1043
12,65,-119.9558,-46.8774,11.5269
12,65,-120.5648,-46.9156,11.6621
12,65,-121.7247,-45.8834,12.5072
12,65,-126.0154,-35.1031,19.3354
12,65,-125.3774,-34.5106,19.4875
12,65,-125.1158,-29.5221,22.0733
12,65,-123.8397,-28.3371,22.3774
12,65,-123.7525,-26.6743,23.2393
12,65,-123.1145,-26.0818,23.3914
12,65,-123.0854,-25.5275,23.6787
12,65,-121.8093,-24.3426,23.9828
12,65,-121.2003,-24.3044,23.8476
12,65,-120.5622,-23.7120,23.9996
12,65,-119.9532,-23.6738,23.8644
12,65,-111.1077,-17.0421,25.1313
12,65,-109.8606,-16.4115,25.1481
12,65,-108.6426,-16.3351,24.8776
12,65,-108.0046,-15.7427,25.0296
12,65,-106.1776,-15.6281,24.6239
12,65,-105.5395,-15.0357,24.7759
12,65,-98.2316,-14.5775,23.1529
12,65,-97.6517,-15.0937,22.7303
12,65,-95.2157,-14.9409,22.1893
12,65,-94.0558,-15.9732,21.3442
12,65,-93.4468,-15.9350,21.2090
12,65,-92.2870,-16.9672,20.3638
12,65,-91.6780,-16.9290,20.2286
12,65,-89.3582,-18.9935,18.5383
12,65,-89.3873,-19.5477,18.2510
12,65,-88.2274,-20.5800,17.4059
12,65,-88.2855,-21.6885,16.8313
12,65,-87.1257,-22.7207,15.9862
12,65,-87.1547,-23.2750,15.6988
12,65,-86.5748,-23.7911,15.2763
12,65,-86.6910,-26.0083,14.1270
12,65,-86.1111,-26.5244,13.7045
12,65,-86.3726,-31.5130,11.1187
12,65,-87.0107,-32.1054,10.9666
12,65,-87.0398,-32.6597,10.6793
12,65,-87.6778,-33.2522,10.5273
12,65,-87.7069,-33.8065,10.2400
12,65,-89.6210,-35.5839,9.7838
12,65,-89.6501,-36.1382,9.4965
12,65,-90.9843,-38.4317,8.6177
12,65,-91.6224,-39.0241,8.4657
12,65,-91.6515,-39.5784,8.1784
12,65,-92.2895,-40.1709,8.0263
12,65,-92.3476,-41.2794,7.4517
12,65,-92.9857,-41.8719,7.2996
12,65,-93.0438,-42.9805,6.7250
12,65,-95.5960,-45.3503,6.1168
12,65,-96.2050,-45.3885,6.2520
12,65,-96.8431,-45.9810,6.1000
12,65,-98.0611,-46.0573,6.3705
12,65,-98.6991,-46.6498,6.2184
12,65,-109.7191,-48.4456,8.0783
12,65,-110.3281,-48.4837,8.2136
12,65,-110.9662,-49.0762,8.0615
13,64,-116.5351,-47.3160,6.5885
13,64,-117.1150,-46.7999,7.0111
13,64,-117.7240,-46.8381,7.1463
13,64,-118.3039,-46.3220,7.5689
13,64,-123.0015,-43.3017,10.3748
13,64,-124.7123,-41.1991,11.9298
13,64,-126.8867,-36.3632,15.0566
13,64,-126.2487,-35.7708,15.2086
13,64,-126.1615,-34.1079,16.0706
13,64,-125.5234,-33.5154,16.2226
13,64,-125.2909,-29.0812,18.5211
13,64,-124.6529,-28.4887,18.6732
13,64,-124.5657,-26.8258,19.5351
13,64,-123.9276,-26.2334,19.6871
13,64,-123.8695,-25.1248,20.2618
13,64,-121.3173,-22.7549,20.8700
13,64,-120.7083,-22.7168,20.7347
13,64,-120.0703,-22.1243,20.8868
13,64,-106.3236,-14.6330,21.3590
13,64,-102.0607,-14.3657,20.4122
13,64,-101.4226,-13.7732,20.5643
13,64,-100.2046,-13.6969,20.2938
13,64,-99.6247,-14.2130,19.8712
13,64,-98.4067,-14.1366,19.6007
13,64,-97.8268,-14.6527,19.1781
13,64,-96.6088,-14.5764,18.9076
13,64,-96.0289,-15.0925,18.4851
13,64,-94.8109,-15.0161,18.2146
13,64,-94.2309,-15.5323,17.7920
13,64,-93.6219,-15.4941,17.6568
13,64,-88.9825,-19.6229,14.2763
13,64,-89.0406,-20.7315,13.7017
13,64,-88.4607,-21.2476,13.2791
13,64,-88.5188,-22.3562,12.7045
13,64,-87.3589,-23.3884,11.8593
13,64,-87.4170,-24.4970,11.2847
13,64,-86.8371,-25.0131,10.8622
13,64,-86.9533,-27.2302,9.7129
13,64,-87.5914,-27.8227,9.5609
13,64,-87.6495,-28.9313,8.9862
13,64,-88.2876,-29.5237,8.8342
13,64,-88.3166,-30.0780,8.5469
13,64,-90.2308,-31.8554,8.0907
13,64,-90.2599,-32.4097,7.8034
13,64,-93.6245,-38.6977,5.3192
13,64,-94.2626,-39.2902,5.1672
13,64,-94.3207,-40.3988,4.5926
13,64,-94.9587,-40.9912,4.4405
13,64,-94.9878,-41.5455,4.1532
13,64,-97.5400,-43.9154,3.5450
13,64,-98.1490,-43.9536,3.6802
13,64,-98.7289,-43.4375,4.1028
13,64,-99.3379,-43.4756,4.2380
13,64,-99.9760,-44.0681,4.0860
13,64,-100.5850,-44.1063,4.2212
13,64,-110.3870,-45.8257,5.8106
13,64,-110.9669,-45.3096,6.2332
13,64,-111.6050,-45.9020,6.0811
13,64,-112.8230,-45.9784,6.3516
13,64,-113.4610,-46.5709,6.1996
13,64,-114.0700,-46.6090,6.3348
13,64,-114.6500,-46.0929,6.7574
13,64,-115.2880,-46.6854,6.6053
13,64,-115.8970,-46.7236,6.7406
14,42,-125.8438,-35.8459,11.2339
14,42,-126.4238,-35.3298,11.6565
14,42,-125.9879,-27.0155,15.9661
14,42,-122.7976,-24.0531,16.7264
14,42,-122.7395,-22.9446,17.3010
14,42,-120.8253,-21.1672,17.7572
14,42,-101.6559,-14.4408,16.4375
14,42,-100.4379,-14.3645,16.1670
14,42,-99.7998,-13.7720,16.3190
14,42,-98.5818,-13.6956,16.0485
14,42,-98.0019,-14.2117,15.6260
14,42,-97.3929,-14.1736,15.4907
14,42,-96.2331,-15.2058,14.6456
14,42,-95.6241,-15.1676,14.5103
14,42,-95.0441,-15.6837,14.0878
14,42,-94.4351,-15.6455,13.9525
14,42,-93.2753,-16.6778,13.1074
14,42,-93.3043,-17.2320,12.8201
14,42,-92.1445,-18.2643,11.9750
14,42,-92.1735,-18.8185,11.6877
14,42,-90.4337,-20.3669,10.4200
14,42,-90.4918,-21.4754,9.8454
14,42,-89.9119,-21.9915,9.4228
14,42,-90.0281,-24.2087,8.2736
14,42,-90.6662,-24.8012,8.1215
14,42,-90.7243,-25.9097,7.5469
14,42,-90.1444,-26.4258,7.1243
14,42,-90.7824,-27.0183,6.9723
14,42,-90.9277,-29.7897,5.5357
14,42,-94.2343,-34.9692,3.6262
14,42,-95.5976,-37.8170,2.4601
14,42,-96.2356,-38.4095,2.3081
14,42,-96.2647,-38.9637,2.0208
14,42,-97.5408,-40.1487,1.7166
14,42,-98.1498,-40.1868,1.8519
14,42,-101.3400,-43.1492,1.0916
14,42,-101.9200,-42.6331,1.5142
14,42,-104.3560,-42.7858,2.0552
14,42,-114.7670,-44.5434,3.7798
14,42,-115.9850,-44.6197,4.0503
14,42,-116.6230,-45.2122,3.8983
14,42,-117.8120,-44.7342,4.4561
15,36,-110.6210,-42.7266,-0.1445
15,36,-111.7809,-41.6944,0.7006
15,36,-114.2169,-41.8471,1.2416
15,36,-114.8549,-42.4396,1.0896
15,36,-116.0729,-42.5160,1.3601
15,36,-116.6528,-41.9998,1.7826
15,36,-118.4508,-41.5601,2.4757
15,36,-125.2356,-32.0411,9.2703
15,36,-124.5976,-31.4486,9.4224
15,36,-124.5685,-30.8943,9.7097
15,36,-123.2924,-29.7094,10.0138
15,36,-123.2343,-28.6008,10.5884
15,36,-121.2910,-26.2691,11.3319
15,36,-95.4808,-20.2314,7.9498
15,36,-94.8718,-20.1932,7.8146
15,36,-93.1320,-21.7415,6.5469
15,36,-93.1901,-22.8501,5.9722
15,36,-93.8282,-23.4426,5.8202
15,36,-93.8863,-24.5511,5.2456
15,36,-93.3064,-25.0673,4.8230
15,36,-93.3645,-26.1758,4.2484
15,36,-91.6247,-27.7241,2.9807
15,36,-91.6537,-28.2784,2.6934
15,36,-95.4821,-31.8332,1.7810
15,36,-95.5983,-34.0504,0.6318
15,36,-97.5125,-35.8278,0.1756
15,36,-97.5415,-36.3820,-0.1117
15,36,-98.1796,-36.9745,-0.2637
15,36,-98.2087,-37.5288,-0.5510
15,36,-99.4848,-38.7137,-0.8552
15,36,-101.3117,-38.8283,-0.4494
15,36,-101.9498,-39.4207,-0.6015
15,36,-102.5588,-39.4589,-0.4662
15,36,-103.1969,-40.0514,-0.6183
15,36,-106.2418,-40.2422,0.0580
15,36,-108.7940,-42.6121,-0.5502
16,21,-124.1056,-29.8609,6.3096
16,21,-122.8295,-28.6759,6.6137
16,21,-122.8004,-28.1216,6.9010
16,21,-99.9189,-20.0576,5.3444
16,21,-98.7590,-21.0898,4.4993
16,21,-99.0206,-26.0784,1.9135
16,21,-99.8330,-29.9966,0.0375
16,21,-100.4710,-30.5891,-0.1145
16,21,-100.6454,-33.9148,-1.8384
16,21,-103.1976,-36.2846,-2.4466
16,21,-103.8066,-36.3228,-2.3114
16,21,-104.4447,-36.9153,-2.4634
16,21,-105.6627,-36.9916,-2.1929
16,21,-106.2426,-36.4755,-1.7703
16,21,-106.8806,-37.0680,-1.9224
16,21,-108.7076,-37.1825,-1.5166
16,21,-109.2876,-36.6664,-1.0941
16,21,-111.1145,-36.7809,-0.6883
16,21,-112.3907,-37.9659,-0.9924
16,21,-113.6086,-38.0422,-0.7219
16,21,-114.8848,-39.2272,-1.0261
17,36,-121.0614,-25.9033,3.8049
17,36,-121.0323,-25.3491,4.0922
17,36,-119.7562,-24.1641,4.3964
17,36,-119.1472,-24.1259,4.2611
17,36,-118.5091,-23.5335,4.4132
17,36,-117.9001,-23.4953,4.2779
17,36,-117.2621,-22.9028,4.4300
17,36,-116.6531,-22.8647,4.2947
17,36,-116.0150,-22.2722,4.4468
17,36,-115.4060,-22.2340,4.3115
17,36,-114.1299,-21.0491,4.6156
17,36,-112.9120,-20.9727,4.3451
17,36,-112.2739,-20.3803,4.4972
17,36,-111.6649,-20.3421,4.3620
17,36,-111.0268,-19.7496,4.5140
17,36,-110.4179,-19.7115,4.3788
17,36,-109.7798,-19.1190,4.5308
17,36,-108.5618,-19.0426,4.2603
17,36,-107.9238,-18.4502,4.4124
17,36,-106.7058,-18.3738,4.1419
17,36,-106.1258,-18.8899,3.7193
17,36,-104.2988,-18.7754,3.3135
17,36,-103.7189,-19.2915,2.8910
17,36,-103.1099,-19.2533,2.7557
17,36,-101.9501,-20.2855,1.9106
17,36,-102.0082,-21.3941,1.3360
17,36,-101.4282,-21.9102,0.9134
17,36,-102.0663,-22.5027,0.7614
17,36,-101.4864,-23.0188,0.3388
17,36,-101.8060,-29.1159,-2.8216
17,36,-102.4441,-29.7084,-2.9737
17,36,-102.5022,-30.8170,-3.5483
17,36,-103.1403,-31.4094,-3.7003
17,36,-103.1693,-31.9637,-3.9876
17,36,-111.7824,-34.1611,-2.9561
17,36,-112.4205,-34.7535,-3.1081
18,6,-114.3051,-20.6081,1.0635
18,6,-113.0290,-19.4232,1.3676
18,6,-112.4200,-19.3850,1.2323
18,6,-111.7819,-18.7925,1.3844
18,6,-111.1729,-18.7543,1.2491
18,6,-110.5349,-18.1619,1.4012
