slice_idx,circle_idx,is_articular,x_mm,y_mm,z_mm
24,0,0,-141.2191,-35.5381,-26.9635
24,0,0,-141.8754,-35.5566,-26.8540
24,0,0,-144.5006,-33.0054,-25.9725
24,0,0,-145.1569,-33.0239,-25.8630
24,0,0,-146.4695,-31.7482,-25.4222
24,0,0,-146.4695,-31.0919,-25.3113
24,0,0,-147.1258,-30.4541,-25.0909
24,0,0,-147.1258,-29.7978,-24.9800
24,0,0,-147.7821,-29.1600,-24.7596
24,0,0,-147.7821,-28.5036,-24.6487
24,0,0,-148.4384,-27.8658,-24.4283
24,0,0,-148.4384,-26.5532,-24.2065
24,0,0,-149.0948,-25.9154,-23.9861
24,0,0,-148.4384,-25.2405,-23.9847
