x_mm,y_mm,z_mm,slice_idx
-130.5857,-11.1151,-11.7001,21
-129.2731,-11.0781,-11.9190,21
-128.6168,-11.7159,-12.1394,21
-127.9605,-11.6974,-12.2489,21
-127.3042,-12.3352,-12.4693,21
-126.6479,-12.3167,-12.5788,21
-124.0227,-14.8680,-13.4603,21
-124.0227,-15.5243,-13.5712,21
-122.7101,-16.8000,-14.0120,21
-122.7101,-18.1126,-14.2338,21
-122.0538,-18.7504,-14.4542,21
-122.0538,-19.4067,-14.5651,21
-121.3974,-20.0445,-14.7855,21
-121.3974,-22.0135,-15.1182,21
-118.7722,-24.5648,-15.9998,21
-118.7722,-25.2211,-16.1107,21
-117.4596,-26.4967,-16.5514,21
-117.4596,-27.8094,-16.7733,21
-116.8033,-28.4472,-16.9937,21
-116.8033,-29.1035,-17.1046,21
-117.4596,-29.7783,-17.1060,21
-116.8033,-30.4161,-17.3264,21
-116.8033,-31.7288,-17.5482,21
-116.1470,-32.3666,-17.7686,21
-116.1470,-34.3356,-18.1014,21
-117.4596,-35.6852,-18.1043,21
-125.3353,-35.9072,-16.7907,21
-128.6168,-39.2813,-16.7979,21
-128.6168,-39.9376,-16.9088,21
-130.5857,-41.9621,-16.9132,21
-135.8803,-40.0889,-20.0083,22
-136.5366,-39.4510,-19.7879,22
-137.1929,-39.4695,-19.6785,22
-137.8492,-38.8317,-19.4581,22
-138.5055,-38.8502,-19.3486,22
-139.1618,-38.2124,-19.1282,22
-139.8181,-38.2309,-19.0188,22
-143.7559,-34.4040,-17.6965,22
-143.7559,-33.7477,-17.5855,22
-144.4122,-33.1098,-17.3652,22
-144.4122,-32.4535,-17.2543,22
-145.0685,-31.8157,-17.0339,22
-145.0685,-30.5031,-16.8120,22
-145.7248,-29.8653,-16.5917,22
-145.7248,-29.2089,-16.4807,22
-146.3811,-28.5711,-16.2604,22
-146.3811,-23.3206,-15.3730,22
-145.7248,-22.6457,-15.3716,22
-145.7248,-21.9894,-15.2607,22
-145.0685,-21.3146,-15.2592,22
-145.0685,-20.6583,-15.1483,22
-144.4122,-19.9835,-15.1469,22
-144.4122,-19.3272,-15.0359,22
-140.4744,-15.2782,-15.0272,22
-139.8181,-15.2597,-15.1367,22
-139.1618,-14.5849,-15.1353,22
-138.5055,-14.5664,-15.2447,22
-137.8492,-13.8916,-15.2433,22
-129.3173,-13.6511,-16.6664,22
-125.3795,-17.4780,-17.9887,22
-125.3795,-18.1343,-18.0996,22
-124.7232,-18.7722,-18.3200,22
-124.7232,-19.4285,-18.4309,22
-124.0669,-20.0663,-18.6513,22
-124.0669,-21.3789,-18.8731,22
-122.0980,-23.2924,-19.5342,22
-122.0980,-24.6050,-19.7561,22
-121.4417,-25.2429,-19.9765,22
-121.4417,-25.8992,-20.0874,22
-120.7854,-26.5370,-20.3078,22
-120.7854,-30.4749,-20.9733,22
-122.0980,-31.8245,-20.9761,22
-122.7543,-31.8430,-20.8667,22
-123.4106,-32.5179,-20.8681,22
-124.7232,-32.5549,-20.6492,22
-125.3795,-33.2297,-20.6506,22
-126.0358,-33.2482,-20.5412,22
-126.6921,-33.9230,-20.5426,22
-127.3484,-33.9415,-20.4332,22
-128.0047,-34.6163,-20.4346,22
-128.6610,-34.6348,-20.3251,22
-130.6299,-36.6593,-20.3295,22
-130.6299,-37.9719,-20.5513,22
-131.9425,-39.3215,-20.5542,22
-133.2551,-39.3585,-20.3353,22
-133.9114,-40.0334,-20.3367,22
-136.5808,-38.7425,-23.9807,23
-137.2371,-38.1047,-23.7603,23
-138.5497,-38.1417,-23.5414,23
-139.2060,-37.5038,-23.3210,23
-139.8623,-37.5223,-23.2115,23
-141.1749,-36.2467,-22.7707,23
-141.8312,-36.2652,-22.6613,23
-145.1127,-33.0761,-21.5594,23
-145.1127,-32.4198,-21.4484,23
-145.7690,-31.7820,-21.2281,23
-145.7690,-31.1257,-21.1171,23
-146.4253,-30.4878,-20.8968,23
-146.4253,-29.8315,-20.7858,23
-147.0816,-29.1937,-20.5655,23
-147.0816,-27.8811,-20.3436,23
-147.7379,-27.2432,-20.1232,23
-147.7379,-23.3053,-19.4577,23
-147.0816,-22.6305,-19.4563,23
-147.0816,-19.3489,-18.9017,23
-145.7690,-17.9993,-18.8988,23
-145.7690,-17.3430,-18.7879,23
-143.1438,-14.6437,-18.7821,23
-142.4875,-14.6252,-18.8916,23
-141.8312,-13.9504,-18.8901,23
-140.5186,-13.9134,-19.1091,23
-139.8623,-13.2385,-19.1076,23
-134.6119,-13.0906,-19.9834,23
-133.9556,-13.7284,-20.2037,23
-131.3304,-13.6544,-20.6416,23
-126.7363,-18.1191,-22.1843,23
-126.7363,-18.7754,-22.2952,23
-126.0800,-19.4132,-22.5156,23
-126.0800,-20.7259,-22.7374,23
-125.4237,-21.3637,-22.9578,23
-125.4237,-22.0200,-23.0687,23
-124.7674,-22.6578,-23.2891,23
-124.7674,-23.3142,-23.4000,23
-124.1111,-23.9520,-23.6204,23
-124.1111,-27.2336,-24.1750,23
-124.7674,-27.9084,-24.1764,23
-124.7674,-28.5647,-24.2874,23
-125.4237,-29.2395,-24.2888,23
-125.4237,-30.5522,-24.5106,23
-126.7363,-31.9018,-24.5135,23
-128.7052,-31.9573,-24.1851,23
-131.3304,-34.6566,-24.1909,23
-131.3304,-35.3129,-24.3018,23
-134.6119,-38.6870,-24.3091,23
-137.9376,-37.4146,-27.8436,24
-138.5939,-36.7768,-27.6232,24
-139.9065,-36.8138,-27.4042,24
-141.2191,-35.5381,-26.9635,24
-141.8754,-35.5566,-26.8540,24
-144.5006,-33.0054,-25.9725,24
-145.1569,-33.0239,-25.8630,24
-146.4695,-31.7482,-25.4222,24
-146.4695,-31.0919,-25.3113,24
-147.1258,-30.4541,-25.0909,24
-147.1258,-29.7978,-24.9800,24
-147.7821,-29.1600,-24.7596,24
-147.7821,-28.5036,-24.6487,24
-148.4384,-27.8658,-24.4283,24
-148.4384,-26.5532,-24.2065,24
-149.0948,-25.9154,-23.9861,24
-148.4384,-25.2405,-23.9847,24
-149.0948,-24.6027,-23.7643,24
-149.0948,-22.6338,-23.4315,24
-148.4384,-21.9589,-23.4301,24
-148.4384,-19.3337,-22.9864,24
-147.7821,-18.6589,-22.9850,24
-147.7821,-17.3462,-22.7632,24
-144.5006,-13.9721,-22.7559,24
-143.8443,-13.9536,-22.8654,24
-143.1880,-13.2788,-22.8639,24
-142.5317,-13.2603,-22.9734,24
-141.8754,-12.5855,-22.9720,24
-133.9998,-12.3635,-24.2856,24
-133.3435,-13.0013,-24.5060,24
-132.6872,-12.9828,-24.6154,24
-128.7494,-16.8097,-25.9377,24
-128.7494,-17.4660,-26.0486,24
-127.4368,-18.7417,-26.4894,24
-127.4368,-19.3980,-26.6003,24
-126.7805,-20.0358,-26.8207,24
-126.7805,-21.3485,-27.0425,24
-126.1242,-21.9863,-27.2629,24
-126.1242,-22.6426,-27.3738,24
-125.4679,-23.2804,-27.5942,24
-125.4679,-23.9367,-27.7051,24
-126.1242,-24.6116,-27.7066,24
-126.1242,-25.2679,-27.8175,24
-126.7805,-25.9427,-27.8189,24
-126.7805,-27.9116,-28.1517,24
-128.0931,-29.2613,-28.1546,24
-128.7494,-29.2798,-28.0451,24
-132.0309,-32.6539,-28.0524,24
-132.0309,-33.3102,-28.1633,24
-132.6872,-33.9850,-28.1647,24
-132.6872,-34.6413,-28.2756,24
-134.6561,-36.6658,-28.2800,24
-135.9687,-36.7028,-28.0610,24
-136.6250,-37.3776,-28.0625,24
-140.6071,-35.4674,-31.3766,25
-141.2634,-34.8296,-31.1562,25
-141.9197,-34.8481,-31.0467,25
-142.5760,-34.2103,-30.8264,25
-143.2323,-34.2288,-30.7169,25
-148.4827,-29.1262,-28.9538,25
-148.4827,-28.4699,-28.8429,25
-149.1390,-27.8321,-28.6225,25
-149.1390,-27.1758,-28.5116,25
-149.7953,-26.5379,-28.2912,25
-149.7953,-16.6932,-26.6275,25
-147.1701,-13.9939,-26.6217,25
-146.5138,-13.9754,-26.7312,25
-145.8575,-13.3006,-26.7297,25
-145.2012,-13.2821,-26.8392,25
-144.5449,-12.6072,-26.8377,25
-141.2634,-12.5147,-27.3851,25
-140.6070,-11.8399,-27.3836,25
-137.9818,-11.7659,-27.8215,25
-137.3255,-12.4038,-28.0419,25
-135.3566,-12.3483,-28.3703,25
-129.4499,-18.0886,-30.3537,25
-129.4499,-18.7449,-30.4647,25
-128.1373,-20.0206,-30.9054,25
-128.1373,-20.6769,-31.0163,25
-127.4810,-21.3147,-31.2367,25
-127.4810,-23.9400,-31.6804,25
-129.4499,-25.9644,-31.6847,25
-129.4499,-26.6208,-31.7956,25
-130.1062,-27.2956,-31.7971,25
-130.1062,-27.9519,-31.9080,25
-133.3877,-31.3260,-31.9152,25
-133.3877,-31.9823,-32.0262,25
-134.0440,-32.6571,-32.0276,25
-134.0440,-33.9698,-32.2494,25
-135.3566,-35.3194,-32.2523,25
-141.3076,-33.4647,-35.2380,26
-141.9639,-32.8269,-35.0176,26
-142.6202,-32.8454,-34.9082,26
-143.2765,-32.2076,-34.6878,26
-143.9328,-32.2261,-34.5783,26
-146.5580,-29.6748,-33.6968,26
-147.2143,-29.6933,-33.5873,26
-149.1832,-27.7798,-32.9262,26
-149.1832,-27.1235,-32.8153,26
-149.8395,-26.4857,-32.5949,26
-149.8395,-25.8294,-32.4840,26
-150.4958,-25.1916,-32.2636,26
-150.4958,-23.8789,-32.0418,26
-151.1521,-23.2411,-31.8214,26
-151.1521,-16.6779,-30.7122,26
-150.4958,-16.0031,-30.7108,26
-150.4958,-15.3468,-30.5998,26
-147.8706,-12.6475,-30.5941,26
-146.5580,-12.6105,-30.8130,26
-145.9017,-11.9357,-30.8115,26
-143.2765,-11.8617,-31.2494,26
-142.6202,-11.1869,-31.2480,26
-140.6513,-11.1314,-31.5764,26
-139.9950,-11.7692,-31.7967,26
-138.0261,-11.7137,-32.1252,26
-137.3698,-12.3515,-32.3455,26
-136.7135,-12.3330,-32.4550,26
-135.4009,-13.6086,-32.8958,26
-134.7446,-13.5902,-33.0052,26
-131.4631,-16.7792,-34.1072,26
-131.4631,-17.4356,-34.2181,26
-130.8068,-18.0734,-34.4385,26
-130.8068,-18.7297,-34.5494,26
-130.1505,-19.3675,-34.7698,26
-130.1505,-20.6802,-34.9916,26
-129.4942,-21.3180,-35.2120,26
-129.4942,-22.6306,-35.4338,26
-134.0883,-27.3543,-35.4439,26
-134.0883,-28.0107,-35.5549,26
-134.7446,-28.6855,-35.5563,26
-134.7446,-29.3418,-35.6672,26
-135.4009,-30.0166,-35.6687,26
-135.4009,-30.6729,-35.7796,26
-136.0572,-31.3478,-35.7810,26
-136.0572,-32.0041,-35.8919,26
-137.3698,-33.3537,-35.8948,26
-142.6644,-32.7931,-39.2118,27
-143.3207,-32.1553,-38.9915,27
-144.6333,-32.1923,-38.7725,27
-145.2896,-31.5545,-38.5521,27
-145.9459,-31.5730,-38.4427,27
-146.6022,-30.9352,-38.2223,27
-147.2585,-30.9537,-38.1128,27
-151.1963,-27.1268,-36.7905,27
-151.1963,-26.4705,-36.6796,27
-153.1652,-24.5570,-36.0184,27
-153.1652,-22.5880,-35.6857,27
-153.8215,-21.9502,-35.4653,27
-153.8215,-14.7307,-34.2452,27
-153.1652,-14.0559,-34.2438,27
-153.1652,-13.3996,-34.1329,27
-151.8526,-12.0499,-34.1300,27
-151.1963,-12.0314,-34.2395,27
-150.5400,-11.3566,-34.2380,27
-148.5711,-11.3011,-34.5664,27
-147.9148,-10.6263,-34.5650,27
-140.0392,-10.4043,-35.8786,27
-139.3829,-11.0421,-36.0990,27
-138.7266,-11.0236,-36.2084,27
-138.0703,-11.6615,-36.4288,27
-137.4140,-11.6430,-36.5383,27
-136.7577,-12.2808,-36.7587,27
-136.1014,-12.2623,-36.8681,27
-132.8199,-15.4514,-37.9700,27
-132.8199,-16.1077,-38.0810,27
-132.1636,-16.7455,-38.3013,27
-132.1636,-17.4018,-38.4123,27
-131.5073,-18.0396,-38.6326,27
-131.5073,-18.6960,-38.7436,27
-130.8510,-19.3338,-38.9639,27
-130.8510,-21.3027,-39.2967,27
-131.5073,-21.9776,-39.2981,27
-131.5073,-22.6339,-39.4090,27
-136.1014,-27.3576,-39.4192,27
-136.1014,-28.0139,-39.5301,27
-136.7577,-28.6887,-39.5315,27
-136.7577,-29.3451,-39.6425,27
-137.4140,-30.0199,-39.6439,27
-137.4140,-30.6762,-39.7548,27
-139.3829,-32.7007,-39.7592,27
-141.3518,-32.7562,-39.4308,27
-142.0081,-32.1183,-39.2104,27
-144.0212,-32.1216,-43.1856,28
-144.6775,-31.4838,-42.9653,28
-145.9901,-31.5208,-42.7463,28
-146.6464,-30.8830,-42.5259,28
-147.3027,-30.9015,-42.4165,28
-148.6153,-29.6258,-41.9757,28
-149.2716,-29.6443,-41.8662,28
-151.2405,-27.7309,-41.2051,28
-151.2405,-27.0745,-41.0942,28
-154.5220,-23.8854,-39.9923,28
-154.5220,-21.9165,-39.6595,28
-155.1783,-21.2787,-39.4391,28
-155.1783,-12.7465,-37.9972,28
-153.8657,-11.3969,-37.9943,28
-153.2094,-11.3784,-38.1038,28
-152.5531,-10.7036,-38.1023,28
-151.2405,-10.6666,-38.3213,28
-150.5842,-9.9917,-38.3198,28
-141.3960,-9.7328,-39.8524,28
-140.7397,-10.3706,-40.0728,28
-140.0834,-10.3521,-40.1822,28
-139.4271,-10.9899,-40.4026,28
-138.7708,-10.9714,-40.5121,28
-138.1145,-11.6092,-40.7325,28
-137.4582,-11.5907,-40.8419,28
-135.4893,-13.5042,-41.5031,28
-135.4893,-14.1605,-41.6140,28
-130.8952,-18.6252,-43.1567,28
-131.5515,-19.3000,-43.1581,28
-131.5515,-19.9564,-43.2690,28
-132.8641,-21.3060,-43.2719,28
-132.8641,-21.9623,-43.3828,28
-138.1145,-27.3609,-43.3944,28
-138.1145,-29.9861,-43.8381,28
-139.4271,-31.3358,-43.8410,28
-140.0834,-31.3543,-43.7315,28
-140.7397,-32.0291,-43.7330,28
-146.0343,-30.8122,-46.9391,29
-146.6906,-30.1744,-46.7187,29
-148.0032,-30.2114,-46.4997,29
-149.3158,-28.9358,-46.0590,29
-149.9721,-28.9543,-45.9495,29
-155.2225,-23.8517,-44.1864,29
-155.2225,-23.1954,-44.0755,29
-155.8789,-22.5576,-43.8551,29
-155.8789,-21.2449,-43.6333,29
-156.5352,-20.6071,-43.4129,29
-156.5352,-17.9818,-42.9693,29
-157.1915,-17.3440,-42.7489,29
-157.1915,-13.4061,-42.0834,29
-156.5352,-12.7313,-42.0819,29
-156.5352,-11.4186,-41.8601,29
-155.2225,-10.0690,-41.8572,29
-154.5662,-10.0505,-41.9667,29
-153.9099,-9.3757,-41.9652,29
-151.9410,-9.3202,-42.2936,29
-151.2847,-8.6454,-42.2922,29
-144.7217,-8.4604,-43.3869,29
-144.0654,-9.0982,-43.6072,29
-141.4402,-9.0242,-44.0451,29
-140.1276,-10.2998,-44.4859,29
-139.4713,-10.2813,-44.5953,29
-136.8461,-12.8326,-45.4769,29
-136.8461,-13.4889,-45.5878,29
-134.8772,-15.4024,-46.2489,29
-135.5335,-16.0772,-46.2504,29
-135.5335,-19.3588,-46.8050,29
-136.1898,-20.0336,-46.8064,29
-136.1898,-20.6899,-46.9173,29
-136.8461,-21.3648,-46.9188,29
-136.8461,-22.0211,-47.0297,29
-138.1587,-23.3707,-47.0326,29
-138.1587,-24.0270,-47.1435,29
-139.4713,-25.3767,-47.1464,29
-139.4713,-28.0019,-47.5901,29
-142.0965,-30.7012,-47.5959,29
-148.0475,-28.8465,-50.5816,30
-148.7038,-28.2087,-50.3612,30
-149.3601,-28.2272,-50.2517,30
-151.3290,-26.3137,-49.5906,30
-151.9853,-26.3322,-49.4811,30
-155.2668,-23.1431,-48.3792,30
-155.2668,-22.4868,-48.2683,30
-155.9231,-21.8490,-48.0479,30
-155.9231,-21.1927,-47.9370,30
-156.5794,-20.5549,-47.7166,30
-156.5794,-19.8985,-47.6057,30
-157.2357,-19.2607,-47.3853,30
-157.2357,-12.0412,-46.1652,30
-156.5794,-11.3664,-46.1638,30
-156.5794,-10.7101,-46.0528,30
-155.2668,-9.3604,-46.0499,30
-153.9542,-9.3234,-46.2689,30
-153.2979,-8.6486,-46.2674,30
-145.4223,-8.4266,-47.5810,30
-144.7660,-9.0645,-47.8014,30
-143.4533,-9.0275,-48.0204,30
-140.8281,-11.5787,-48.9019,30
-140.8281,-12.2350,-49.0128,30
-140.1718,-12.8729,-49.2332,30
-140.1718,-14.1855,-49.4550,30
-139.5155,-14.8233,-49.6754,30
-139.5155,-16.7923,-50.0082,30
-140.1718,-17.4671,-50.0096,30
-140.1718,-20.0924,-50.4533,30
-140.8281,-20.7672,-50.4547,30
-140.8281,-22.0798,-50.6765,30
-142.1407,-23.4295,-50.6794,30
-142.1407,-24.0858,-50.7904,30
-143.4534,-25.4354,-50.7933,30
-143.4534,-26.0917,-50.9042,30
-146.0786,-28.7910,-50.9100,30
