slice_idx,num_points,x_mm,y_mm,z_mm
18,45,-143.6859,-34.4476,-1.6794
18,45,-144.5332,-33.6241,-1.3948
18,45,-144.5332,-30.2347,-0.8220
18,45,-143.6859,-29.3634,-0.8202
18,45,-143.6859,-27.6687,-0.5338
18,45,-126.7391,-6.8544,0.0764
18,45,-124.1971,-6.7827,-0.3476
18,45,-123.3498,-5.9115,-0.3457
18,45,-122.5025,-5.8876,-0.4870
18,45,-121.6551,-6.7111,-0.7716
18,45,-120.8078,-6.6872,-0.9129
18,45,-119.9604,-5.8160,-0.9110
18,45,-119.1131,-5.7921,-1.0523
18,45,-118.2658,-6.6155,-1.3369
18,45,-117.4184,-6.5917,-1.4782
18,45,-116.5711,-7.4151,-1.7627
18,45,-114.8764,-7.3674,-2.0454
18,45,-111.4871,-10.6613,-3.1835
18,45,-105.5557,-35.9149,-8.4689
18,45,-104.7084,-36.7384,-8.7534
18,45,-104.7084,-38.4331,-9.0398
18,45,-103.8610,-39.2565,-9.3244
18,45,-105.5557,-40.9990,-9.3281
18,45,-106.4030,-41.0229,-9.1868
18,45,-107.2504,-41.8942,-9.1886
18,45,-108.0977,-41.9180,-9.0473
18,45,-108.9451,-42.7893,-9.0492
18,45,-109.7924,-42.8132,-8.9078
18,45,-113.1817,-46.2982,-8.9153
18,45,-114.8764,-46.3459,-8.6327
18,45,-116.5711,-48.0884,-8.6364
21,20,-129.6880,-14.1291,-13.6073
21,20,-127.9934,-14.0813,-13.8899
21,20,-127.1460,-14.9048,-14.1744
21,20,-126.2987,-14.8809,-14.3158
21,20,-123.7567,-17.3513,-15.1694
21,20,-123.7567,-18.1987,-15.3126
21,20,-122.9093,-19.0221,-15.5971
21,20,-122.9093,-19.8695,-15.7403
21,20,-122.0620,-20.6930,-16.0248
21,20,-122.0620,-22.3877,-16.3112
21,20,-119.5200,-24.8581,-17.1648
21,20,-119.5200,-27.4002,-17.5944
21,20,-118.6726,-28.2237,-17.8790
21,20,-118.6726,-29.9184,-18.1654
21,20,-119.5200,-30.7896,-18.1672
21,20,-119.5200,-32.4844,-18.4537
21,20,-121.2147,-34.2269,-18.4574
21,20,-124.6040,-34.3224,-17.8921
21,20,-125.4513,-35.1936,-17.8939
21,20,-126.2987,-35.2175,-17.7526
